condition,checkpoint,seed,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g,phi_r_atom_median_sum_g,phi_r_minus_atom_median_sum_g,atom_base_part0_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,atom_part1_to_whole_g,atom_parts_to_whole_g,atom_whole_to_part0_g,atom_whole_to_part1_g,atom_whole_to_parts_g,atom_whole_to_whole_g,phi_r_z
coupled,12000,28,1.894709671646897,0.3519256530772932,1.4220351192718388,0.09169668513956675,1.9313819278524411,-0.017592463038114126,0.29502121755990984,-1.1708479821477131,-0.04246188615354107,0.04367277246738194,1.12544920738618,0.043232266743948755,1.0909545872568627,0.12504383575599065,0.3519256530772932,0.03871925767159273
coupled,12000,29,1.886152422214006,0.6112365222162552,1.2189424556210153,0.060995237723307616,1.9700237284827447,-0.024316646538498077,0.07960238881083692,-1.261271783556721,0.0,0.0,1.2130855254139863,-2.220446049250313e-16,1.1957286379211403,0.030298038655168197,0.6112365222162552,0.07718051470996493
coupled,12000,30,2.2922677644527956,0.04850249950777097,2.2921649921899596,0.12458969118440633,2.2017145523041175,0.014063890106691956,0.5718550030289745,-1.4178990618082676,-1.0025666307250964,0.9786252809184903,0.5296474373328572,0.779002000414406,1.2565894183511563,0.20372498716018628,0.04850249950777097,0.05680559947920248
coupled,18000,1,2.225275145154619,0.9419465262116034,1.2571928939296737,0.04426519621101721,2.134591715524402,0.06476064990757735,0.5156006335994959,-0.8215820542078545,-0.536893544166906,0.539792054485557,0.346015455529171,0.4577208826312983,0.7474021619678408,0.02413789684040568,0.9419465262116034,0.05008999929084325
coupled,18000,2,1.932845746806324,0.034802047342498366,1.7709547619225618,0.06913978056194658,1.8623140837691294,0.049203387988370206,0.662262199127191,-0.8628586307147904,-0.9283855770262561,0.7740885362606172,0.46544294605077396,0.7226700328809843,0.8543944519721537,0.07235152551895685,0.034802047342498366,0.09835049291227813
coupled,18000,3,1.7864480516013632,0.5191378240703615,0.8321965522504198,0.039018385070309414,1.7262708423863093,0.0064844875817460235,0.5473065317392389,-0.7368739894943477,-0.2880214813015495,0.29806031858896603,0.35413594816041616,0.30557014980013775,0.5609592079655138,0.030649306512017027,0.5191378240703615,0.04934750923252469
coupled,18000,4,1.7871424107139815,-0.2854127765208887,1.8677949767984867,0.07994311501739826,1.7216776564724836,0.026948102116014394,0.9509015826626014,-1.3787823130463743,-0.6843012308041707,0.6826066511787906,0.6760398143391833,0.6333706060246522,1.0876248314817119,0.0844596562086879,-0.2854127765208887,0.05350794530575953
coupled,18000,5,2.38937847253543,-0.8934200111414263,3.088970398528442,0.09974803167185786,2.395288880331247,-0.003315396548267957,1.2347279896130958,-1.7142276525801021,-1.2613440207126165,1.25779452281944,0.6585895561408712,1.087789887268325,1.690057848788669,0.16044580359346527,-0.8934200111414263,0.06925340741039415
coupled,18000,6,2.416093577007187,-0.6349331316381399,2.8222511510070305,0.060423786079200625,2.3796936746545336,-0.005459074922398499,1.1813871608440518,-1.5310328942227862,-1.4280806058526712,1.1831745988948421,0.687920956800474,1.1274229432010776,1.5184523369207783,0.25653428929319155,-0.6349331316381399,0.03218418764456834
coupled,18000,7,2.617336952323899,1.5510808092787345,0.8484813299126958,0.036327103740596,2.5912485656127067,0.018113393121440335,-0.20780444959070898,-0.8533997386194738,0.0,0.0,1.149235812331816,-0.06752851320068698,0.8395759867271189,0.08515735767456323,1.5510808092787345,0.04580951991474888
coupled,18000,8,2.6923247840841116,0.3379148182500509,1.8915908928638792,0.07145043006088014,2.687379463122974,0.04084598737047651,0.6914736253672302,-1.3643523720933857,-1.0372794606262565,1.0413373669131727,0.5155469959459735,0.6926072796338234,1.3158960502532304,0.2968854692285049,0.3379148182500509,0.04599832719214994
coupled,18000,9,2.6599372503821845,0.5442970010592123,2.080053553484384,0.08946762766483601,2.6265189880290336,0.022512581849652324,0.26269614985635903,-1.4481315095832978,-0.6486539776927558,0.6576788656675954,1.1316778230555966,0.2705471031238844,1.428359471709911,0.2915471600500297,0.5442970010592123,0.02273150165775556
coupled,18000,10,2.7702313342792766,1.4104000284353457,1.3513582178004104,0.08347810130593741,2.7565378741313333,0.0346251428130111,0.04071735151711253,-1.0802462020379449,-0.45278595864109966,0.46258637651389556,0.8978445913760386,0.21943478705830344,1.0386900028974482,0.13452995943821405,1.4104000284353457,0.02718673810435393
coupled,18000,11,1.9437526917820045,-0.3647817011968886,2.2453814107575476,0.06813456690987235,1.96754465848807,-0.02183116784479955,0.8677273108110035,-1.5610020966473095,-1.0543292368926385,1.0589656148966546,0.5727715294221499,0.8619251918902007,1.3586544435327221,0.09512565305871201,-0.3647817011968886,0.02595078296152422
coupled,18000,12,1.6308412754133252,-0.5013078118110403,1.929501908806231,0.035861351020956556,1.6360582998730562,0.049868902600508136,0.8869904537483175,-0.9199759262263123,-1.1815195995584244,0.8998323011276563,0.3069422386802758,0.9330021152992553,0.8348915863677815,0.03141140059706882,-0.5013078118110403,0.04896864329310112
coupled,18000,13,2.068085641087098,-0.29825218663900177,2.3094120603707586,0.055302872738986264,2.063878142288753,0.00891664521753266,1.109506770260817,-1.1469404906654774,-1.202037707704404,1.1007320784318164,0.39557329639315175,1.1349665307936476,1.0640952972454794,0.09993359586472872,-0.29825218663900177,0.06343795364571113
coupled,18000,14,2.2741985286811284,0.24364500257644228,2.147385325232854,0.1293750195292418,2.380275566167152,-0.048524241673838175,0.13377088194935305,-1.50940419964156,-0.5909073216113219,0.5897965601293941,1.5160122201312367,0.04486212555835356,1.3794949701122627,0.4080015007572899,0.24364500257644228,0.03256487226469655
coupled,18000,15,1.8004413265125292,-0.17750758666216293,1.9052886672082634,0.06931721668285329,1.795149047585959,-0.017737962146181063,0.6173073648035918,-1.1526929299836421,-1.2818353371485824,0.6487393201144739,0.8429466158373997,1.2320875271721268,0.9881885285597529,0.09192155312417627,-0.17750758666216293,0.03727860507213839
coupled,18000,16,2.0058696419717936,0.6470369676751775,1.2483623664540717,0.046005633509551,2.0413914861823104,-0.0179218043420577,0.05381146945440396,-1.1422844596729576,0.0,0.0,1.3542394310031458,0.0,1.06276373092435,0.03603572649789499,0.6470369676751775,0.06089507551822829
coupled,18000,17,2.1582546941569647,0.2335990858628847,1.834266636639665,0.06335697989096578,2.061733155424516,-0.0007162548913206557,0.8079308350493791,-1.288725732754946,-0.5881905235229183,0.5849178870973365,0.8276881556152513,0.5158509163400157,1.1979201573000877,0.038559821878097034,0.2335990858628847,0.07025310590506227
coupled,18000,18,1.9666035871434788,0.08848447223795164,1.6755161158266145,0.05951400359187087,1.9385726952991558,-0.01429664340930037,0.5629788513816616,-0.919697007201687,-0.9531437586575251,0.5914280774217124,0.519427273804896,0.8285946170154374,0.8083775279532952,0.13819066390717183,0.08848447223795164,0.039501399737761296
coupled,18000,19,1.9298449754195235,0.13173727619983566,1.676700044043615,0.04682332196707151,1.9867112781497207,0.0026270122515990035,0.7652996647227028,-1.325856746922271,-0.6894417574486601,0.6290865379229462,0.4300353403486694,0.5883276389546126,1.113422388810576,0.1601235944877798,0.13173727619983566,0.09798256312721992
coupled,18000,20,2.358122572559532,-0.2812867237033574,2.22061510392084,0.07562041696424537,2.3058923105195914,0.033939563036509024,0.9024034996513832,-1.8510257733223403,-0.9416746095367701,0.8679145941756452,0.7552850837933047,0.9058137577159275,1.6817317063493658,0.13119581267900027,-0.2812867237033574,0.07256213053575078
coupled,18000,21,2.052379809904555,0.19011097539130795,1.8131043805645084,0.0698242413187144,2.002882192872848,0.026823406506976677,0.5126259129422638,-1.4072782847775498,-0.5233619591808476,0.5257002630079207,0.8461517224286317,0.41259236565940915,1.2337831862065105,0.07892310222362853,0.19011097539130795,0.03512396559588246
coupled,18000,22,2.43798593503968,0.09367507139463349,2.23523186777765,0.06856575791298986,2.4284390694275864,0.039319517362888634,0.5935754483981825,-1.4514885584483626,-0.8670029427441859,0.8656855438021828,0.7849511403667686,0.5853957012877179,1.406987192658174,0.27701977990659643,0.09367507139463349,0.08559587331760687
coupled,18000,23,1.7804250184697683,-0.8157955620697699,2.486351126543084,0.11250248690474007,1.8430968000228303,-0.08592235656960667,1.017532701213375,-1.5330196723970992,-1.0922592381729466,1.0877067189222887,0.5803527084728425,1.0317161983615504,1.402447604068192,0.15004368415654534,-0.8157955620697699,0.07429505505134004
coupled,18000,24,2.1440546108689293,-0.3137017160285449,2.3068828879889303,0.06954046055422058,2.1919777292671787,0.04108735213577175,0.9994691852235483,-1.579857905141763,-0.849754272410193,0.8541000885956422,0.9512734427029363,0.8075733272239771,1.3929146618646273,0.07772921421767132,-0.3137017160285449,0.03919091774203675
coupled,18000,25,2.900423414813667,0.4840664949440425,2.3352227070916163,0.04539400801210258,2.882176974775593,0.03246748376270214,0.7908078250294933,-1.5114210575400568,-0.8656522101373749,0.5845007423721919,0.9076379508641284,0.8080229987684105,1.404037785069217,0.02717126914111867,0.4840664949440425,0.02550852353779287
coupled,18000,26,1.8234505083096626,-0.1302583341869572,1.961281232606439,0.06017656844176816,1.789624802698595,0.02358933465015489,0.8720663506021991,-1.2930154159875067,-0.8308049956102203,0.634599171179716,0.5298369438429094,0.7571016589010727,1.2168031605569993,0.17640201358302077,-0.1302583341869572,0.08848897373666648
coupled,18000,27,2.1054810174676497,0.11516978064611738,1.7485562037384794,0.16935475139976386,2.11251073352213,-0.03859132875332172,0.1302411852165951,-1.437209031226776,-0.27506715783975455,0.21749076752657404,1.5467524382472644,0.11893196852615406,1.3789602256350646,0.25569901282470797,0.11516978064611738,0.017173569999178972
coupled,18000,28,2.1333257477653187,-0.7317306768091085,2.7711509706215374,0.09778456944337244,2.1552898823445092,-0.006037299353033321,1.1646339416265483,-1.6226409102776953,-1.5013701762807956,1.3698765369249992,0.4505751855233302,1.2331180739139567,1.4494341290375417,0.27188188588705586,-0.7317306768091085,0.04689652356858603
coupled,18000,29,2.058477445094953,0.7798522663636454,1.4617731352110663,0.04540941720085012,2.1195987587335128,-0.03779061597630218,0.1381479677866002,-1.072901466311712,-0.3393345219135353,0.34896284477605777,0.8079337537580298,0.10407403070017374,1.018441190786875,0.26448672896139336,0.7798522663636454,0.02872009662855754
coupled,18000,30,2.385195654258996,0.038803472494084446,2.164903358972494,0.10865806505044395,2.4566867809756134,-0.004449692637644498,0.9262324512914779,-1.1950742669646668,-0.858773819689191,0.8223080279686569,0.9800862582520221,0.7977916403016042,1.1133310958194862,0.14720225125188757,0.038803472494084446,0.051033907495117374
coupled,24000,1,2.159110991192607,-0.07974775065411355,2.274468666867823,0.030414595798332722,2.196203585434386,0.03624010900771846,0.9865985407417461,-1.0633923530108293,-1.2057300805805597,1.0135932374248484,0.34102691510918814,1.1106145140378847,1.0615803555124868,0.06743778130307643,-0.07974775065411355,0.07023421683478834
coupled,24000,2,1.9022645615666693,0.09095759223968103,1.556310841253048,0.05399566163476699,1.8887985703415757,0.011510926048985515,0.5135125145993161,-0.6295254490313336,-1.0872838975817194,0.5035357644015179,0.8366009999863728,1.034407317129499,0.5142809621852776,0.09329634469739279,0.09095759223968103,0.1328551831692434
coupled,24000,3,1.955638028101345,1.5291242483654002,0.4909446339383341,0.011979855547431306,1.9832462037188705,-0.0036728234226768297,-0.032920773661095803,-0.4731147225238897,0.0,0.0,0.5310790410937781,-0.030225138460083345,0.470416864723467,0.04771657280867492,1.5291242483654002,0.08898926789124653
coupled,24000,4,1.9884637278535422,0.27980133901835424,1.688761377808318,0.06296166590320823,1.972475684540774,0.014569072857783416,0.7078706913027827,-0.9331444807995648,-0.7668409363866384,0.7654553361235157,0.26377319048898595,0.6294131122375893,0.8601512003190416,0.07913468058301154,0.27980133901835424,0.09282225051580272
coupled,24000,5,1.9148227872342523,0.5534358254967089,1.2407133513446373,0.07053539110434348,1.907033971959604,0.010133613503639283,0.3702119039150841,-0.8495328618719307,-0.5529690730700235,0.38041909519141026,0.4411504759030187,0.517697727984324,0.8099201468198145,0.16949709408297864,0.5534358254967089,0.060881562278096574
coupled,24000,6,2.0557017948733733,-0.28937803637883985,2.3517975378691776,0.064194864810446,2.139424025010088,-0.04278692184080546,0.6432302730622161,-1.279844903886859,-1.0931032858103187,0.48278914744481616,0.9270894665931184,1.0520080459774397,1.0867408394576565,0.33785821596741117,-0.28937803637883985,0.033643464452589214
coupled,24000,7,2.112094512480823,-0.15603835454877713,2.392444655369138,0.10711083916989295,2.1876461263597697,-0.05327811273631777,1.1258789240175524,-1.6101487582571918,-0.8277485116634076,0.8326558628843269,0.7687584762320399,0.7704811367076505,1.498023700216851,0.22760513924787074,-0.15603835454877713,0.09053187059826717
coupled,24000,8,2.4976006815479517,-1.1763497805845424,3.5347136306962983,0.04448564698172164,2.5205057395757757,0.02157154694067276,1.5085672686406868,-1.7870956767262578,-1.9961716448520068,1.7461744891680309,0.518091467358351,1.7346746993196347,1.6983681899386076,0.10518993025078371,-1.1763497805845424,0.046562319762892074
coupled,24000,9,2.432123968877953,0.7088284678417494,1.5324539382026243,0.09746921615644,2.440082810996172,-0.0008659968312965116,-0.5862819902545258,-1.4344300570123298,0.0,0.0,2.1250225481833116,-0.5594388377685205,1.4243381418200287,0.575323312066427,0.7088284678417494,0.020355334906041696
coupled,24000,10,2.391748161968777,-0.4481580037272477,2.6001837037831996,0.08668464364742912,2.376556374255011,-0.005125334424561201,1.1805065784573512,-1.2487426863316164,-1.4983425461065183,1.0847277006101752,0.5569735218631975,1.2385310128318143,1.125135206335103,0.19060374661928514,-0.4481580037272477,0.11295909350457503
coupled,24000,11,1.6291844727339013,0.14324958052774917,1.2604664813996695,0.06511536555227515,1.6230484054197045,0.014920158088678082,0.42670567948684446,-0.92404279638851,-0.6101142139443598,0.47411310671915075,0.5944523438761595,0.5835130982886898,0.77378380402665,0.0543795921051049,0.14324958052774917,0.07953016781242736
coupled,24000,12,1.7723321774397258,-0.21754195074779226,1.6497703206955563,0.04626421772249445,1.853627952916606,-0.009066252430868227,0.4627738198159681,-1.0473859869983788,-1.1086357106538116,0.5266845810627113,0.7198072907690508,0.8839135426839488,0.9365504842037515,0.20794244940206563,-0.21754195074779226,0.02555237770508776
coupled,24000,13,2.083114074171083,-0.87103141257618,2.871556577379084,0.060574769145866236,1.985401611936981,-0.008477441267534469,1.4341873597032369,-1.5238417492248821,-1.3945850651562273,1.2369192277379928,0.31485342154875706,1.343422089588187,1.3147379884131114,0.1407486799570069,-0.87103141257618,0.06069788923308307
coupled,24000,14,2.568235630311589,-0.06963515238091755,2.4900795992732125,0.053220750609286216,2.600043087734382,0.03618059460424705,0.756432687722538,-1.4965738477621335,-1.0270065627654792,1.0277257619497924,0.6224885738988696,0.7796389113886248,1.4492278604111541,0.2285091166210016,-0.06963515238091755,0.0408972606213974
coupled,24000,15,1.7565400596905683,0.6037353475960208,1.2574206890174908,0.0729894167901961,1.7351364271635854,0.00267160386366061,0.08788343560718015,-0.7872249441211605,-0.8011185406935248,0.07163192640288751,0.7889977386729422,0.7810448823354106,0.6138451159884918,0.03667308398202862,0.6037353475960208,0.0721414844289579
coupled,24000,16,2.089137543832566,-0.0899975517980125,1.967130257996629,0.0595942061996686,2.1043731678347184,-0.004328063849525998,0.7386617463830184,-1.320758596861645,-0.9833801370029707,0.9299810731485892,0.771075116926037,0.8782731663346378,1.1711746569200558,0.14052247557473252,-0.0899975517980125,0.07157054876373899
coupled,24000,17,2.980205694657693,1.2108924053788783,1.5917212142255153,0.03559174270704896,2.9555496343088614,0.040829028735748674,0.3531669418015059,-1.1124025545902636,-0.4291603598193847,0.43908416001852246,0.8336660810769582,0.38133648081492566,1.0665292425994166,0.02450309996584965,1.2108924053788783,0.06608589388118628
coupled,24000,18,1.8511312126581994,-0.16883209918994346,1.9006601773847929,0.08001303867973342,1.9011644828433132,-0.032322635553280854,0.5991574576445344,-1.1572841666691605,-1.1065764967265534,0.7152500739482663,0.8509243625851093,0.7624100644797126,1.0860104762164946,0.15882451510702822,-0.16883209918994346,0.031530765068456965
coupled,24000,19,2.001375228595759,0.13701656376455573,1.5422395383211271,0.06536123558809237,2.0408212062097073,-0.02540578933029125,0.5315280747915841,-1.159078795857389,-0.9554965256449375,0.6549735848404424,0.7346717454875494,0.7482761150422378,1.1140226566093234,0.10430927925085187,0.13701656376455573,0.13048309264082697
coupled,24000,20,2.3466780076796643,0.6585533868123441,1.6441913678498346,0.0659565236549165,2.3030216939047756,0.035844765993718664,0.495144543168361,-0.7528351242520696,-0.576805359503272,0.22501175850807975,0.9442741733990703,0.5425244978519614,0.5943921047117355,0.08192971526258974,0.6585533868123441,0.11699411356237854
coupled,24000,21,1.6906992879231701,0.05293647593236628,1.7219576469608788,0.07542965677420388,1.6981839650385306,0.012412049134886693,0.7837733398331066,-1.2235377171639317,-0.5523898662253635,0.5506219962873125,0.40679701169075466,0.550328912295416,0.9462744419756953,0.03113067966716776,0.05293647593236628,0.04479286894021854
coupled,24000,22,3.1377661653043694,1.0354521839674513,2.0664754215381627,0.12479647575684205,3.1717534443305317,0.014180074725668845,-0.3786389969345535,-1.598865214470203,-0.4437255369107019,0.45014883513652737,2.2360109932221217,-0.34442600435800763,1.598896195965528,0.7810289837873516,1.0354521839674513,0.05431863976387928
coupled,24000,23,1.8171471454930883,-0.5413891014984502,2.0226788280275825,0.07568615199021844,1.8495188688646196,0.015466791798036672,0.8047264164823288,-1.3627664254170928,-1.0131963495083713,0.8476193269918563,0.553677450223627,0.7696604950492993,1.1452128368306802,0.12276582242849299,-0.5413891014984502,0.03622294845276107
coupled,24000,24,2.089891604605198,0.6646087864561565,1.3401818025035408,0.0601401814861493,2.072631470975533,-0.003684358609745808,0.2108703056720227,-0.44234878287769563,-0.9926708577259288,0.3343827953159889,0.60808502767458,0.875305884020333,0.3442820017469166,0.10670684888549231,0.6646087864561565,0.023693788921174713
coupled,24000,25,2.5284937372169964,0.9063494705950192,1.449642550066765,0.03680666271933941,2.4619904536769592,0.015899799788900548,0.16997616484121214,-1.5068058802749469,0.0,0.0,1.4426922547339247,0.0,1.3555622077389404,0.043698787143283124,0.9063494705950192,0.016939190554805597
coupled,24000,26,2.2251518755681214,0.33730006732056794,1.5992224407849234,0.08068750422186621,2.2858874508529445,0.023791404331013677,0.4267570280615842,-0.7503645521409514,-1.0650410486254978,0.6440339693604702,0.8115172967274753,0.9275574734231296,0.7442617133137633,0.12353547348333782,0.33730006732056794,0.025232722329477097
coupled,24000,27,2.063160821299694,-0.2894537162877775,2.111167125722271,0.07743011436594616,2.0544310548483935,0.010114708746050027,0.843180336307758,-1.318964628824442,-0.9696261954738106,0.7835841637733028,0.8478763482829175,0.8617623488875923,1.263019485776062,0.23692357473613346,-0.2894537162877775,0.03568537802310165
coupled,24000,28,2.396683355496876,-1.1273816678535105,3.4405629529239823,0.07267120739183952,2.406925975505186,-0.01372746406850811,1.6059466072697481,-1.8731863500387687,-1.5665450932184244,1.4962282532396924,0.5190267517565584,1.5258411353340136,1.5636834273174787,0.25680549104328554,-1.1273816678535105,0.023716391394508568
coupled,24000,29,2.0801514675325117,-0.04524192436121899,2.0488524769622085,0.08559663345338314,2.1693043273113175,-0.02257227901822878,0.563538788077469,-1.7178532806505646,-0.3760183778456222,0.376497111597931,1.3622203212653574,0.1337552345590166,1.5221507326690147,0.2797381485161037,-0.04524192436121899,0.03840165693502273
coupled,24000,30,2.5520636020776912,-0.3965393057855522,2.886008841232497,0.08840191823270727,2.5839566890934895,0.008865762270939936,0.9872837402110157,-1.7856390280634231,-1.2461231911551374,0.7671125220850556,0.9082221154976915,0.8033012329740622,1.379880726510987,0.2517419606760605,-0.3965393057855522,0.07452856133118382
coupled,30000,1,1.8648361258539676,0.1987138052442663,1.4297400285080677,0.07924607059262856,1.911350259165724,-0.03359342437655044,0.09239766264145532,-0.5007564450176173,-1.4358342608389543,0.18008465098793902,1.2720652767220857,1.2709275799041189,0.44462709064695205,0.08606935161008489,0.1987138052442663,0.02449318661852419
coupled,30000,2,1.884097659702097,0.27709320351124656,1.3214357590176418,0.05574312404387827,1.8248955367301425,0.03727725027606987,0.265948461540476,-0.24903421727540648,-1.2813793866167977,0.48024940705038444,0.5723266302438554,1.0699740644788251,0.26766663202125307,0.013948010999907723,0.27709320351124656,0.05823223215968095
coupled,30000,3,2.4386067068166533,0.89674826094126,1.8821929774773973,0.18033224029681122,2.481321274304442,-0.01741720134672964,0.7085328800863333,-1.0708376162134485,-0.7450955855341448,0.49174215391299525,0.493830124423812,0.6286181264437363,0.939682716773389,0.2941685568218728,0.89674826094126,0.10506901635910548
coupled,30000,4,2.070915876628013,0.36156397192720136,1.7287779227922961,0.06927358070278555,2.100672377627894,-0.01552676137004294,0.42977349924359,-1.4639185779976538,-0.2486675097749818,0.14908105119551351,1.3587155113997333,0.020138392386400028,1.3436023726825255,0.37158002455551675,0.36156397192720136,0.19218489772461428
coupled,30000,5,1.764143170205703,0.41161161843890026,1.3135394411959582,0.07999874273702556,1.795417346561897,-0.017911305941229916,0.3192253530968566,-1.0327289701895328,-0.19754357030479375,0.11575813178219818,0.9115969928801257,0.18634818289360744,0.9755809572754912,0.13608331991799283,0.41161161843890026,0.041071556837372486
coupled,30000,6,2.016396852275381,-0.28199948501138694,2.0060538144729767,0.09046074568889056,2.059245024631985,-0.047114259761028454,0.7673193451691829,-1.6464625857030613,-0.6860223624389299,0.5615697729454403,0.9896056976315878,0.6751756172274013,1.2885425376948576,0.02643670790019681,-0.28199948501138694,0.04087355832324532
coupled,30000,7,1.8824009913971533,0.18993428066010365,1.6047354605363795,0.05916201176944769,1.8699253524048154,-0.0013782750359566664,0.3723017946842049,-0.9040361897037246,-0.4905616512143457,0.5058158098601231,0.3690506582300509,0.32611708208708734,0.8685124636587607,0.07971895600585588,0.18993428066010365,0.044425318664589056
coupled,30000,8,3.0705124435827518,-0.08121195432089046,3.1406117378065344,0.10778381849609997,3.129861856145528,-0.003463427945511466,0.45918712657412963,-1.8113999137616443,-1.0639377262089456,1.037625800359256,1.615079698658458,0.43105211692748746,1.8137385433519202,0.7028513030805057,-0.08121195432089046,0.05036084575318511
coupled,30000,9,2.398334530779428,0.6284853739330629,1.7248051945479537,0.034143282513627526,2.3391382781308234,0.05213408642045647,0.24407966747643628,-1.6365546863934726,-0.059230114728812566,0.0747646845594444,1.4137010771893148,0.030613370584843813,1.484002205528295,0.042949708755692706,0.6284853739330629,0.0162419074758718
coupled,30000,10,2.1254697950638475,-0.109811932336211,1.930148143398048,0.06259908203371545,2.1287535020304027,0.007015567326653871,0.7945579596249692,-1.1482742100644425,-1.4042941307140229,0.8407010613324265,0.7248291898087071,1.2157992316765922,1.1395336981461306,0.0370832629030049,-0.109811932336211,0.046639879794326
coupled,30000,11,1.7826772325917153,0.10523987453359807,1.488703916236226,0.07120689558193305,1.8406848864756622,-0.0016874885253180816,0.25031778059164034,-1.2737934148576984,-0.4642791944834205,0.30688672831409736,0.9624827643957379,0.33669321672748886,1.195319421691082,0.21285671240331594,0.10523987453359807,0.10231911392921009
coupled,30000,12,1.985300493172357,-0.14430617219726094,2.1883891895295458,0.1049053600985661,2.0192580973117296,-0.045657890076584495,0.5321590419929181,-1.4733113963424007,-1.1608689323779147,0.5353110295648378,1.0908472546597943,1.060485070076729,1.3523980474669517,0.2348534360335559,-0.14430617219726094,0.08004489702746423
coupled,30000,13,2.017002443695074,-0.5102571781311656,1.8708392040385227,0.0579041664786607,2.048613862474597,-0.005993997969802045,0.9183615461601365,-1.631298854886823,-1.317788419663941,0.8172918579190119,0.595435692195895,1.0438200263060236,1.346532578130564,0.203737294986998,-0.5102571781311656,0.10311721821985503
coupled,30000,14,2.356248617164993,0.191280927505596,2.16516080404858,0.11042853351137172,2.404541483325102,-0.0012250301469606262,1.1817988459323865,-1.2380006084054052,-1.1743811783728755,0.4340802113765676,0.6913021227455771,1.1670856157779654,0.7405012088859796,0.27069412216916844,0.191280927505596,0.07540211638266449
coupled,30000,15,1.9097913976691465,0.35511137131902815,1.4916527437876372,0.07472042073680452,1.9229179479524316,0.01593496297865704,0.25773750108296334,-0.5629975693642582,-0.9704088474700827,0.23983418432338632,0.7508069567083945,0.8987007022869965,0.481579841571919,0.0679166975556551,0.35511137131902815,0.11164251829203208
coupled,30000,16,1.9931270612741376,-0.38739169493229264,2.1709799837934654,0.0782370050917145,2.0417834624567774,-0.021015348956207047,0.48285645196552984,-1.4644200843542254,-0.8420329039337917,0.8383611077331192,1.1674199287140166,0.44845482725904084,1.428984732798252,0.1910494813840422,-0.38739169493229264,0.06529825037138712
coupled,30000,17,2.057869872132096,1.425846066763136,0.5834209707796614,0.03971654523541057,2.0420735104271617,0.015161632338929976,0.08009932744992665,-0.5554714799339647,0.0,0.0,0.41224145199034457,0.0,0.5461572153845418,0.03620952567622998,1.425846066763136,0.0448509573354998
coupled,30000,18,1.6057437057498527,-0.9827731279092411,2.3614828366317684,0.050071363805740066,1.5083656185577956,0.05071822909174184,1.141857911659355,-1.2651725118895407,-1.3166702473043082,1.1368807417023357,0.2579946043729458,1.121646847137963,1.1647712833987298,0.09048945890953575,-0.9827731279092411,0.039711329194635214
coupled,30000,19,2.1292532633388337,0.5141785655838871,1.4005122714573424,0.04440538734619659,2.08814593377626,0.04775002539134332,0.3577301851523127,-1.0700230094794123,-0.4814517018942184,0.3207364502507677,0.9226427781980132,0.42532874951348043,1.0224801595952038,0.09343231311266942,0.5141785655838871,0.06446632106648106
coupled,30000,20,2.9045216435536116,0.5215206919520186,2.398662891034641,0.07535814513830119,2.8925067696855944,0.026733452236954447,0.8124514127653416,-1.183080769303856,-1.2880595798480972,0.4288332993594546,1.0606212787995264,1.1949537583043601,1.0395687257341202,0.44389102179653217,0.5215206919520186,0.058513760389285505
coupled,30000,21,2.2650419822689942,0.8654564726392635,1.2676811256222469,0.0846593998057168,2.242196437745212,-0.012015184960656011,0.018182241924394882,-1.3016190648616326,-0.03038936415656235,0.03147277726634101,1.3020818935026273,-2.220446049250313e-16,1.249401507347933,0.10834120647905765,0.8654564726392635,0.06456176062775763
coupled,30000,22,2.773647384332592,0.6379444827945238,2.0467965923924583,0.09891434519943382,2.7498598438337254,0.007382691833385691,0.19852861945468447,-1.350400961965141,-0.9560602996858436,0.9622986455212313,1.2813372122339473,0.24886915030954948,1.3520672178532518,0.4825283818639018,0.6379444827945238,0.05426053724652505
coupled,30000,23,2.419480297697587,0.19783407818876508,2.2337016631101463,0.0490709724576438,2.3803523256615167,0.01930110034498156,0.7701187661015417,-1.4204904473968554,-1.0897208170746318,0.4940174978131646,0.906710970935275,0.7667004837123299,1.340706716790773,0.222098113552761,0.19783407818876508,0.07489164662453851
coupled,30000,24,2.274898862709634,0.10646019079956393,2.1365864762036884,0.06344662689540614,2.242399998121722,0.010529342048804957,0.6141646838481108,-1.5439347572716517,-0.5687256209283897,0.5792984885863404,0.8435832152969172,0.3948940130556351,1.4507804174957633,0.11077645091818755,0.10646019079956393,0.033336583154554636
coupled,30000,25,2.5841605414904945,0.6111611859653308,2.0762503007710706,0.08658007407873203,2.537329356690033,0.009624471653501887,0.5551712736922754,-1.296465125699926,-1.09796573810883,0.29952967948406695,1.2064288956841636,1.1116623840036681,1.1755257347217043,0.2951704699057647,0.6111611859653308,0.03294572540911768
coupled,30000,26,2.1082700839880033,-0.6975694582970255,2.8258118677677024,0.1068641475249954,2.1557952891945042,-0.03142831043660088,0.9836801199013575,-1.5122385299397791,-1.590592002739112,0.9462896920851542,1.0737291064026944,1.3590459282541212,1.2670459747344107,0.2316385693291898,-0.6975694582970255,0.02698137919498883
coupled,30000,27,2.644749495149421,0.6502706437525287,1.9716889420884351,0.06764906101207913,2.677903592507625,-0.01057525579018459,-0.05732513979846021,-1.606594324259854,-0.217662913211012,0.22251824019368605,1.719932785426746,-0.06216477089974293,1.5649306615033711,0.421411390018513,0.6502706437525287,0.022058364153278998
