checkpoint,seed,metric,default,coupled,raw_diff_coupled_minus_default,delta_default_from_12k,delta_coupled_from_12k,delta_delta
30000,29,phi_r_g,1.7949242164395431,1.8710897530493429,0.07616553660979974,-0.09122820577446289,-0.015062669164663145,0.07616553660979974
30000,30,phi_r_g,2.4085390822302255,2.6451662349626304,0.23662715273240487,0.11627131777742994,0.3528984705098348,0.23662715273240487
36000,1,phi_r_g,1.9262199711327397,1.578250766690219,-0.34796920444252066,-0.17439565818748548,-0.5223648626300061,-0.34796920444252066
36000,2,phi_r_g,1.8622533188574022,1.9093655224420059,0.04711220358460366,-0.6217731937243864,-0.5746609901397828,0.04711220358460366
36000,3,phi_r_g,2.9087909282463817,1.9703985005829567,-0.938392427663425,1.123281644965686,0.18488921730226093,-0.938392427663425
36000,4,phi_r_g,1.853862148654236,2.172128446464506,0.31826629781027016,0.3135225667654231,0.6317888645756933,0.31826629781027016
36000,5,phi_r_g,2.2374715540150554,2.1812704599083186,-0.05620109410673679,-0.7958626409485614,-0.8520637350552982,-0.05620109410673679
36000,6,phi_r_g,1.913471500565101,1.9872058408781081,0.07373434031300707,0.04263178527236278,0.11636612558536985,0.07373434031300707
36000,7,phi_r_g,2.030140505464327,1.915139086290452,-0.11500141917387507,-0.15832662393242725,-0.2733280431063023,-0.11500141917387507
36000,8,phi_r_g,1.966593547101498,2.4115634103480925,0.4449698632465946,-1.9837617281260016,-1.538791864879407,0.4449698632465946
36000,9,phi_r_g,3.8950703395102995,2.771291482576635,-1.1237788569336646,-0.016414329714154796,-1.1401931866478194,-1.1237788569336646
36000,10,phi_r_g,1.5522690717743113,2.370990934288435,0.8187218625141237,-0.8069147780604284,0.011807084453695271,0.8187218625141237
36000,11,phi_r_g,2.2588838510386244,1.6717082390086189,-0.5871756120300056,-0.41607934964248017,-1.0032549616724857,-0.5871756120300056
36000,12,phi_r_g,1.8879387153894993,2.174362930066108,0.2864242146766087,-0.1406098290708182,0.14581438560579052,0.2864242146766087
36000,13,phi_r_g,2.255995198800872,1.8283047720628127,-0.42769042673805946,-0.2791799031676838,-0.7068703299057433,-0.42769042673805946
36000,14,phi_r_g,1.929368930446294,2.7989494203032854,0.8695804898569914,-0.738460756927827,0.13111973292916446,0.8695804898569914
36000,15,phi_r_g,1.8239471742162965,1.8917365896196918,0.06778941540339534,-0.5428969485837789,-0.47510753318038357,0.06778941540339534
36000,16,phi_r_g,2.033365950422489,1.9505358808637983,-0.08283006955869077,0.5649873961327536,0.48215732657406285,-0.08283006955869077
36000,17,phi_r_g,2.0804849018424543,2.457793075248519,0.3773081734060648,-0.4574134224195623,-0.08010524901349747,0.3773081734060648
36000,18,phi_r_g,2.0439381393813907,1.6883782054731937,-0.35555993390819696,-0.0811673392918717,-0.43672727320006866,-0.35555993390819696
36000,19,phi_r_g,2.0244874852024686,2.0415294391150898,0.0170419539126212,0.03427178443250023,0.05131373834512143,0.0170419539126212
36000,20,phi_r_g,2.1106464238659157,2.3813381533738056,0.2706917295078899,-0.005269552950930567,0.2654221765569593,0.2706917295078899
36000,21,phi_r_g,1.807138547501483,1.9006027427438488,0.09346419524236582,-0.48605527526441294,-0.3925910800220471,0.09346419524236582
36000,22,phi_r_g,2.532520308163753,2.0636467046701283,-0.4688736034936247,-1.5575072982405294,-2.026380901734154,-0.4688736034936247
36000,23,phi_r_g,1.7686675145003432,2.058368737336947,0.2897012228366036,-0.45087257782761925,-0.16117135499101565,0.2897012228366036
36000,24,phi_r_g,2.1853331167575796,2.1160430324991744,-0.06929008425840522,0.0586011572565015,-0.010688927001903714,-0.06929008425840522
36000,25,phi_r_g,2.143704509058762,2.3927221274352526,0.24901761837649072,0.33321880920167857,0.5822364275781693,0.24901761837649072
36000,26,phi_r_g,1.9414858282324703,2.0892855284869616,0.1477997002544913,-0.25858712427196995,-0.11078742401747865,0.1477997002544913
36000,27,phi_r_g,2.091054075756049,2.1968840528626785,0.10582997710662934,-0.5992187272491107,-0.4933887501424814,0.10582997710662934
36000,28,phi_r_g,1.5493596417907336,2.116151133834883,0.5667914920441495,-0.34535002985616337,0.2214414621879861,0.5667914920441495
36000,29,phi_r_g,1.716540610875243,1.6642443071306712,-0.05229630374457184,-0.16961181133876302,-0.22190811508333486,-0.05229630374457184
36000,30,phi_r_g,1.9334499395013314,2.6969426234124163,0.7634926839110849,-0.3588178249514642,0.40467485895962074,0.7634926839110849
42000,1,phi_r_g,1.747144790537789,1.6997193742346044,-0.04742541630318464,-0.3534708387824361,-0.40089625508562077,-0.04742541630318464
42000,2,phi_r_g,1.7253837538345507,1.9140023674465014,0.18861861361195076,-0.758642758747238,-0.5700241451352872,0.18861861361195076
42000,3,phi_r_g,3.30879664002268,1.8815327250896523,-1.4272639149330275,1.523287356741984,0.0960234418089565,-1.4272639149330275
42000,4,phi_r_g,1.9444728344139466,2.2417041692744535,0.2972313348605069,0.40413325252513377,0.7013645873856407,0.2972313348605069
42000,5,phi_r_g,2.1513960467862834,2.0688800435487753,-0.08251600323750807,-0.8819381481773334,-0.9644541514148415,-0.08251600323750807
42000,6,phi_r_g,1.9425158764139647,2.1644373855981556,0.22192150918419085,0.07167616112122643,0.2935976703054173,0.22192150918419085
