seed,episode,phi_r_z,phi_r_g,phi_r_joint,delta_phi_r,group
3,6,0.006473302695523708,0.8958792145380482,1.0814709507077258,0.1855917361696776,trained
3,7,0.0051024903113542075,1.82105973222694,2.1300595968972753,0.30899986467033536,trained
3,8,0.0037876158991431187,1.4565789339936654,1.1898972190571806,-0.26668171493648485,trained
3,9,0.017577533315606353,1.4187697531195866,1.408096921477678,-0.010672831641908687,trained
4,0,0.006048914678320028,1.2076699537325315,1.1148450839706063,-0.09282486976192517,trained
4,1,0.0030375821021831895,3.9341730203238128,3.380088664147012,-0.554084356176801,trained
4,2,0.012617170358310878,0.8933017884335575,0.37853723659208516,-0.5147645518414723,trained
4,3,0.0012727796638550004,1.2789819421793365,1.2036274213704314,-0.07535452080890503,trained
4,4,0.005134324303813942,1.1091210904991873,0.8186436830981152,-0.2904774074010721,trained
4,5,0.004800816497794902,1.106079678605472,0.857182554930102,-0.2488971236753701,trained
4,6,0.006514361225976539,1.4647434938201707,0.8296727744958315,-0.6350707193243391,trained
4,7,0.02574673010914852,1.0489172042296557,1.0775760155197305,0.028658811290074748,trained
4,8,0.007822462752520493,2.3572697584369786,1.670353080077698,-0.6869166783592806,trained
4,9,0.03675773156912639,1.5951814993459883,1.5166519788461201,-0.07852952049986817,trained
5,0,0.002915753494560608,0.787869705662254,0.8839557321859931,0.0960860265237391,trained
5,1,0.007057817159140889,0.8686531269246026,1.8554997754240643,0.9868466484994617,trained
5,2,0.011162186552810982,1.1581774920799195,2.137190744221533,0.9790132521416137,trained
5,3,0.014408990027735324,1.7599129893906875,1.3862702212420792,-0.3736427681486083,trained
5,4,0.0017421883028332363,1.0485086648806639,2.070475035710504,1.02196637082984,trained
5,5,0.014918710732088863,1.1641414314262821,1.313669209058813,0.14952777763253078,trained
5,6,0.009185932555186183,1.0290559102474703,1.2037246213907185,0.1746687111432481,trained
5,7,0.0041616936656435274,0.8757314053577885,1.6231238420429304,0.7473924366851419,trained
5,8,0.004636049041317203,1.3575567640033932,1.3842483874092553,0.026691623405862064,trained
5,9,0.004932759661992692,1.4812917809295363,1.9289881097131227,0.44769632878358645,trained
6,0,0.00411392243744485,1.6302148873795372,2.0510824356158404,0.4208675482363031,trained
6,1,0.01444470118216673,1.3532904009859539,1.1760007389397396,-0.17728966204621432,trained
6,2,0.007385915857638897,1.5924857942549095,1.7634944661889602,0.17100867193405067,trained
6,3,0.003839442900205839,1.1892956498413678,1.0618088302312463,-0.12748681961012154,trained
6,4,0.0039658657010937515,1.3750148869653736,1.2472035246089461,-0.12781136235642743,trained
6,5,0.008093558379036553,1.2852431725186975,1.3118487236362133,0.026605551117515835,trained
6,6,0.020437734717585254,1.7029265212829678,1.6843377655295426,-0.018588755753425223,trained
6,7,0.004465287145262953,1.1067425264926747,1.0136716310812337,-0.09307089541144098,trained
6,8,0.004652292440837508,0.9887517475546147,1.3374395499663376,0.3486878024117229,trained
6,9,0.006067295797953121,1.5762199893808724,1.4296487219458731,-0.14657126743499926,trained
7,0,0.004566036554770003,1.4379364493402393,0.9343546189329772,-0.5035818304072621,trained
7,1,0.004939262913979975,1.325844225596129,0.7943929728899017,-0.5314512527062272,trained
7,2,0.02014386845848215,1.502855576896319,1.497323362728614,-0.005532214167704996,trained
7,3,0.008000729474178677,1.8070157109064127,1.3004524846942338,-0.5065632262121789,trained
7,4,0.011288328317093699,2.5185097397096676,0.1536181827321555,-2.364891556977512,trained
7,5,0.003479586493623621,1.1032141561945654,0.3352734002774249,-0.7679407559171405,trained
7,6,0.007797080458787145,0.9977009751056802,0.9967789807321465,-0.0009219943735336855,trained
7,7,0.014054126908718434,1.8519020694121857,1.8569228575831676,0.005020788170981838,trained
7,8,0.005922929115419754,1.254824911161126,0.8607549435287694,-0.3940699676323567,trained
7,9,0.010668358426120017,1.2373137077116105,1.3691622373648622,0.13184852965325167,trained
8,0,0.005065164489850393,1.2329436723407623,1.5048006227680424,0.2718569504272801,trained
8,1,0.00496692617339059,0.6200684094963574,1.3488531617198534,0.7287847522234959,trained
8,2,0.005145373527998445,1.1375064661403318,1.7354014010975551,0.5978949349572233,trained
8,3,0.014677264821076674,0.9317237771215992,1.6415554314113066,0.7098316542897074,trained
8,4,0.009325232654726933,0.9896179497992743,1.6905966682316347,0.7009787184323604,trained
8,5,0.009945182208423775,1.5390933267967162,1.6202167427573408,0.08112341596062467,trained
8,6,0.001416476904959274,1.4479395927422878,1.715008697977557,0.26706910523526917,trained
8,7,0.013526908224209655,1.5225691582892469,1.463973567824727,-0.0585955904645199,trained
8,8,0.0034741128880172445,1.1100606453615247,1.605893650534865,0.4958330051733404,trained
8,9,0.026743705977375742,1.004375947684942,1.549927186501847,0.5455512388169048,trained
9,0,0.004946929796156935,1.2076848157835323,1.0967348751048074,-0.11094994067872488,trained
9,1,0.012317850142920472,1.300347547318736,1.7445818174560217,0.44423427013728567,trained
9,2,0.003170172592337317,2.733710453603814,2.117595732636297,-0.6161147209675168,trained
9,3,0.006610532718997558,2.937297284708837,2.724092379889113,-0.2132049048197242,trained
9,4,0.009264657330970427,2.3019749578043465,0.7217131295672763,-1.5802618282370702,trained
9,5,0.015242332434113326,1.201573629686692,0.93951467462259,-0.26205895506410193,trained
9,6,0.006232936712461334,1.6300468389002323,1.705220778122044,0.07517393922181181,trained
9,7,0.01386744573690582,2.988626965147474,3.0765895886634222,0.0879626235159483,trained
9,8,0.0035791217461209612,1.526993218237081,1.4965633135641183,-0.030429904672962582,trained
9,9,0.00397699683097219,2.7781801336650727,0.9872486916894561,-1.7909314419756166,trained
10,0,0.008871639705321854,1.5713274104918318,0.826066592273347,-0.7452608182184848,trained
10,1,0.022191707953714904,0.9364143262951045,0.4791392611821035,-0.457275065113001,trained
10,2,0.007092173303870464,1.168024897097399,0.5387063274190758,-0.6293185696783232,trained
10,3,0.0077734797023874536,1.0894967204735122,0.7885621301473795,-0.3009345903261327,trained
10,4,0.014470400370247494,1.0381822480871796,0.33796924615570234,-0.7002130019314773,trained
10,5,0.001590367125684694,1.116512121475219,0.9440987530314742,-0.17241336844374477,trained
10,6,0.0074408701068569005,1.0467607501042533,1.109720925782333,0.06296017567807977,trained
10,7,0.007308635756776871,0.9180849524321726,0.7082082323735981,-0.2098767200585745,trained
10,8,0.0058196606267962026,0.9807663907960373,0.6198815728826608,-0.36088481791337657,trained
10,9,0.01450855580330046,1.041645482211146,0.8275088308639462,-0.21413665134719984,trained
11,0,0.03179651144037687,1.1363586279006097,1.6510130204262454,0.5146543925256357,trained
11,1,0.01593692724179302,1.3416724953877572,1.4854860856976622,0.14381359030990493,trained
11,2,0.02109085975793834,1.2919531127949344,1.5294540980419264,0.23750098524699204,trained
11,3,0.001975631781776871,1.7631139098988373,1.6351567505591338,-0.12795715933970353,trained
11,4,0.009786204679357438,1.8238233596424864,1.7282598272714689,-0.09556353237101756,trained
11,5,0.011074139873584132,1.334053908470919,1.0951458694327765,-0.23890803903814262,trained
11,6,0.010386069304346407,1.2001613671742803,1.0726491173997106,-0.12751224977456976,trained
11,7,0.010406502593834854,1.5245212593192081,1.4787696264614585,-0.045751632857749636,trained
11,8,0.008116042767989495,1.5082080427788993,1.2894363824003843,-0.21877166037851503,trained
11,9,0.009279593137723613,1.4796804992224275,1.5109072693358643,0.031226770113436775,trained
12,0,0.005043788304345265,1.0142431584052607,0.17620754082779666,-0.838035617577464,trained
12,1,0.00916744253666579,0.9243289178652536,0.1834876163433996,-0.740841301521854,trained
12,2,0.015688135657171226,1.4860220659805778,1.398766721589787,-0.08725534439079086,trained
12,3,0.01101697588548356,1.2125708826255033,1.1529269215408298,-0.059643961084673514,trained
12,4,0.008093780440977971,1.4184240174399103,1.1640953253994222,-0.25432869204048814,trained
12,5,0.008686951585070657,1.902199698412892,0.530080769543904,-1.372118928868988,trained
12,6,0.008160449472608727,1.3038480688263023,0.8069341100844354,-0.49691395874186695,trained
12,7,0.0060692802636653775,1.2658485853340649,0.8701814611660004,-0.3956671241680645,trained
12,8,0.005470688561997061,0.9714367748779447,0.15457235268346614,-0.8168644221944785,trained
12,9,0.008113479381824482,0.9893458996414952,0.3147741995436808,-0.6745717000978144,trained
13,0,0.025058524600457766,1.365211461442875,1.2669631167602513,-0.09824834468262367,trained
13,1,0.00683785367059031,0.7865179969217226,0.8126624891397936,0.026144492218070914,trained
13,2,0.027161793041600657,1.1530797583004837,1.4052169512723496,0.2521371929718659,trained
13,3,0.015178488064880091,1.038464421355459,0.8101077033141604,-0.22835671804129865,trained
13,4,0.003308941679948496,1.1763515761299055,1.8802194525464122,0.7038678764165067,trained
13,5,0.011471587869576028,0.7836826893682598,0.8492189642747707,0.06553627490651093,trained
13,6,0.005366795688182102,1.0623730801969786,0.9247352771173769,-0.13763780307960172,trained
13,7,0.007986838303220167,1.110967704147861,1.257170939933011,0.14620323578515015,trained
13,8,0.006130314920676325,1.1121223777250755,1.0197212542438014,-0.09240112348127405,trained
13,9,0.003935601138023437,1.829369521482816,0.9083821138826027,-0.9209874076002134,trained
14,0,0.005662987008563769,1.0400163163654763,0.7522465451440857,-0.2877697712213906,trained
14,1,0.005693563889753159,1.0814862252078261,1.223945882816164,0.1424596576083379,trained
14,2,0.00353340747489006,0.9810833355931029,0.9232315668855745,-0.057851768707528395,trained
14,3,0.006615216057594742,1.1131452227971084,0.9145199573390387,-0.1986252654580697,trained
14,4,0.00879608278973626,0.9468276053377453,1.158932715829692,0.2121051104919467,trained
14,5,0.0130888563201626,1.1928130537248354,0.9246673988800264,-0.268145654844809,trained
14,6,0.01104085555243417,1.7595968652113911,1.2607742640014543,-0.4988226012099368,trained
14,7,0.011453216024993607,1.130232038644393,0.856556903139581,-0.27367513550481193,trained
14,8,0.006836746163431551,1.025111859150786,1.095110599925735,0.06999874077494894,trained
14,9,0.003884899997735003,1.1018124872161799,1.775901787073327,0.674089299857147,trained
15,0,0.013817755318672242,1.1581197072080607,1.2365475944317286,0.07842788722366789,trained
15,1,0.008149319354153362,0.965777261941378,0.9564671252961308,-0.009310136645247269,trained
15,2,0.009812787702450088,1.1349750625215558,1.112489023227436,-0.022486039294119742,trained
15,3,0.011823065392492504,1.0961638939466347,1.0830898683908028,-0.013074025555831925,trained
15,4,0.005647925353583161,0.9378127412920971,1.2950595162545633,0.35724677496246615,trained
15,5,0.004752067736669335,0.9258578535410081,1.5200635803947231,0.594205726853715,trained
15,6,0.010708012058831706,1.2771044639027331,1.0611747884481113,-0.21592967545462183,trained
15,7,0.006473363410704203,1.0336544396721856,0.9706426662578479,-0.06301177341433772,trained
15,8,0.009842089321723313,0.9885025803606323,1.3144026356028586,0.3259000552422263,trained
15,9,0.01024618933647048,1.3186875044709678,1.1113428276398114,-0.20734467683115643,trained
16,0,0.00479064916866251,1.863472333646817,1.9522446919678258,0.08877235832100872,trained
16,1,0.006623243375543611,1.1960214578689086,1.4612912183949793,0.26526976052607076,trained
16,2,0.007238161949520039,3.3863022909562592,2.6654833381426077,-0.7208189528136515,trained
16,3,0.0005473440661223558,1.258368618636215,1.655645894517914,0.3972772758816989,trained
16,4,0.010114618512034296,1.0364795544789753,1.1359210092037044,0.0994414547247291,trained
16,5,0.004068171105386792,1.6492212348902906,1.2646404617029658,-0.38458077318732475,trained
16,6,0.009859361414294332,1.3305403792218355,2.1535757917538803,0.8230354125320447,trained
16,7,0.00570237679875632,1.1754097912633505,1.2777917759329938,0.10238198466964321,trained
16,8,0.0026453541499908417,1.34294245281014,1.0998770561463984,-0.2430653966637415,trained
16,9,0.01469309995863613,1.4588348451741355,1.34504289968872,-0.11379194548541549,trained
17,0,0.010277729980608552,0.9481468148604876,0.21348240064694513,-0.7346644142135424,trained
17,1,0.0026504993565977797,1.3075832053263254,0.49517988638554944,-0.812403318940776,trained
17,2,0.02044873580144113,1.521189542756792,0.3935264618803018,-1.1276630808764903,trained
17,3,0.001307677646326555,1.0789102680448324,0.03902635550524547,-1.039883912539587,trained
17,4,0.0025706136206746777,2.6991910684891165,0.016845341326173435,-2.682345727162943,trained
17,5,0.011484626431583433,1.1109013048617902,0.8261014061024876,-0.28479989875930256,trained
17,6,0.0037734600190530987,1.2638198675509935,0.45735912781590937,-0.8064607397350841,trained
17,7,0.0056218722920035324,0.9817094000126061,1.0896615448005065,0.10795214478790038,trained
17,8,0.006315291603979933,1.2698459080391111,0.7191036262557711,-0.5507422817833401,trained
17,9,0.015299364107262903,1.2170430716477028,0.4303481726037046,-0.7866948990439981,trained
18,0,0.024203383434196202,1.4082248296077884,1.0400794767170527,-0.3681453528907357,trained
18,1,0.015900686908180528,1.3790597238022673,0.5921842276581998,-0.7868754961440675,trained
18,2,0.005396223828434729,1.1632005000059864,1.170908346747704,0.007707846741717539,trained
18,3,0.007036788687483586,1.1716343745190678,1.0902564787983449,-0.08137789572072296,trained
18,4,0.004903389428823388,0.9597480375455248,1.0431393036508991,0.08339126610537428,trained
18,5,0.0027907406601800355,1.0197088127361122,0.578056337391958,-0.4416524753441542,trained
18,6,0.02046273053806845,1.219968265640297,1.1274453361062255,-0.09252292953407149,trained
18,7,0.00719526015285421,1.3045776092078438,1.399997136228529,0.09541952702068524,trained
18,8,0.06287379441629853,1.0359995388997416,1.1648286846748643,0.12882914577512272,trained
18,9,0.008590522204263193,1.235189019623633,0.6567360409127942,-0.5784529787108388,trained
19,0,0.0072291019786179245,0.9980045275912156,0.8953563075085043,-0.10264822008271135,trained
19,1,0.3502197350199223,1.7150170471268762,1.7577583731415063,0.0427413260146301,trained
19,2,0.008037680817736093,1.3419118733049946,1.3433048827456064,0.0013930094406118254,trained
19,3,0.007090776418972156,2.0134649219226564,1.888092873386681,-0.12537204853597528,trained
19,4,0.02314670254305512,2.4081496726231744,1.7973632524184981,-0.6107864202046762,trained
19,5,0.0507393997463933,1.4523655227314836,1.461552471341461,0.009186948609977375,trained
19,6,0.012666509443371998,1.4787659477767165,1.848259715114704,0.36949376733798744,trained
19,7,0.008752460664032,3.3979645088029007,3.337591373350938,-0.06037313545196277,trained
19,8,0.007776678761581168,1.728498890543574,1.9322176486689167,0.20371875812534257,trained
19,9,0.021417438825897916,1.23022257463801,0.96623919591863,-0.26398337871938005,trained
20,0,0.011297127836255083,2.6972214620620205,3.01525362893105,0.31803216686902935,trained
20,1,0.010284403489650235,2.0851770301084067,1.519242910853007,-0.5659341192553997,trained
20,2,0.007974922707098875,2.357487822600901,2.4929526376069244,0.13546481500602336,trained
20,3,0.008640991513155005,1.360363387681604,1.9794704009305941,0.6191070132489902,trained
20,4,0.007745136303510397,2.407495763419907,2.4856285969626906,0.07813283354278378,trained
20,5,0.009655671128799823,1.284892154874619,1.6273712031149412,0.34247904824032216,trained
20,6,0.009980015413811091,3.9885348115871344,2.7343501602516556,-1.2541846513354789,trained
20,7,0.007718790668729686,1.0640577063561967,1.3762112654199208,0.3121535590637241,trained
20,8,0.014320369120359902,1.371843929628459,1.123806325901267,-0.24803760372719208,trained
20,9,0.025260688413087984,1.5688225350294274,1.368340584698129,-0.20048195033129845,trained
21,0,0.009678717348873045,1.2595854408607474,1.0449343772712305,-0.2146510635895169,trained
21,1,0.002077804145635964,1.054179239752044,1.1616528583242756,0.10747361857223159,trained
21,2,0.011048591495805005,1.263037565274296,1.5171977698312697,0.25416020455697375,trained
21,3,0.0027969781646652314,1.7214801994143674,1.3190669030987476,-0.40241329631561973,trained
21,4,0.0026171190040877867,1.278213223979492,1.14517896048439,-0.13303426349510206,trained
21,5,0.020691687514217627,1.0689354779688274,1.1570931720587359,0.08815769408990848,trained
21,6,0.013692404521885825,1.5266928365610775,0.7263020010526668,-0.8003908355084106,trained
21,7,0.01818167605728882,1.3863292897193493,1.2453666342097596,-0.14096265550958975,trained
21,8,0.0017843005640394427,1.0314347868853806,0.9569807095842794,-0.0744540773011012,trained
21,9,0.007769224988889989,0.9685329271739251,1.290238473338792,0.3217055461648668,trained
22,0,0.007691859167136231,1.397450044314731,0.7527117003021612,-0.6447383440125699,trained
22,1,0.009812008328691502,1.4221435225399277,0.7096189242431119,-0.7125245982968158,trained
22,2,0.013783817196651005,1.1735690613071765,0.804818330307619,-0.3687507309995576,trained
22,3,0.013536123341908346,1.7524763424003826,1.716305496178271,-0.03617084622211153,trained
22,4,0.006486793109653721,1.392641822170868,0.32115774478430414,-1.071484077386564,trained
22,5,0.008603624663309106,1.9439118341411934,0.6259313094557786,-1.3179805246854148,trained
22,6,0.0064538784633552115,1.7821119207092735,1.1889147758781324,-0.593197144831141,trained
22,7,0.007969233754206162,0.726564179185984,1.431459553223634,0.70489537403765,trained
22,8,0.002790402887993426,1.5840462757848386,0.695198112002785,-0.8888481637820536,trained
22,9,0.018526788110160196,1.957079095319543,0.7704372928895391,-1.1866418024300038,trained
23,0,0.006321856121701552,1.2914952466323433,1.3710796214070082,0.07958437477466496,trained
23,1,0.011372384771131672,1.349346085976792,1.2259501384278084,-0.12339594754898364,trained
23,2,0.03089056217212533,1.1990979163053062,1.0150610995472706,-0.18403681675803552,trained
23,3,0.003780042787370985,0.9906406318729412,0.9523483279477649,-0.03829230392517624,trained
23,4,0.0032249751335941546,1.1899661161709392,0.5005625282241164,-0.6894035879468228,trained
23,5,0.007908907113855779,3.0544342709095327,2.9707146967272626,-0.08371957418227005,trained
23,6,0.015384728825988736,1.1151546546143194,1.2662357012606413,0.15108104664632194,trained
23,7,0.005428649258849484,1.1791758613501333,1.9196601976304324,0.7404843362802991,trained
23,8,0.007181492692723945,1.5357286477036194,1.569547191525184,0.03381854382156457,trained
23,9,0.01024690219363189,1.183731514066418,1.286292740484836,0.10256122641841814,trained
24,0,0.004987351446034238,1.1783701918818652,0.9895337401937367,-0.18883645168812846,trained
24,1,0.018014776738736,1.5543731909689056,1.1294099285369688,-0.42496326243193683,trained
24,2,0.003013422049197856,1.7470169121351762,1.1063229505706773,-0.6406939615644989,trained
24,3,0.0044123930765136155,1.7246191908817248,1.3040391616243594,-0.4205800292573654,trained
24,4,0.0022626957308549134,2.175483984449613,1.388085750460459,-0.7873982339891543,trained
24,5,0.011459960763633148,1.096420649639234,0.8879747995529195,-0.20844585008631444,trained
24,6,0.010280453822399921,3.7289302735694614,1.782778012363028,-1.9461522612064335,trained
24,7,0.0035457748041755333,1.5937266038889175,1.524774913274699,-0.06895169061421846,trained
24,8,0.005702289156150009,1.5276275059160818,2.3007367425655714,0.7731092366494896,trained
24,9,0.009017418065553215,2.9946510007472096,2.413548276461922,-0.5811027242852878,trained
25,0,0.028707086969531233,1.459539893876617,1.2188557575219432,-0.2406841363546739,trained
25,1,0.015731045871148264,2.663361804847554,2.600680477336137,-0.06268132751141708,trained
25,2,0.007631240947838097,1.6754525323293321,1.8007466324462407,0.12529410011690856,trained
25,3,0.00988932923584955,1.600361465747853,1.3303883721312955,-0.26997309361655764,trained
25,4,0.0053581307443208576,2.071909866093537,2.0298301932104046,-0.042079672883132524,trained
25,5,0.004279917163398067,1.2337037902461665,1.728174736320484,0.4944709460743175,trained
25,6,0.011234017855513256,1.247424364481251,1.353208895488562,0.10578453100731089,trained
25,7,0.0013973489206584588,1.1073286674677743,0.9394181990746832,-0.1679104683930911,trained
25,8,0.015394292005036891,1.055114778487468,1.3256412671073212,0.2705264886198533,trained
25,9,0.008128314593847968,1.8123757662432016,2.2880528260149102,0.4756770597717086,trained
26,0,0.012231622164024163,1.7934767491839334,1.3938310742230045,-0.39964567496092895,trained
26,1,0.019488347082362023,2.206926114014608,1.1972912125338906,-1.0096349014807176,trained
26,2,0.010646930746665895,1.2373983976995628,0.9545861636201125,-0.28281223407945033,trained
26,3,0.004725543467323345,1.3257435073023536,1.2893696712665585,-0.036373836035795026,trained
26,4,0.010334618843404662,1.0545097923662206,0.8329275430132261,-0.22158224935299442,trained
26,5,0.021727860937371835,1.0434303127346474,0.9571021533379527,-0.08632815939669469,trained
26,6,0.0063917864703746385,3.819498650238243,3.193603115069935,-0.6258955351683082,trained
26,7,0.007055913712111006,1.7788609658333485,1.3929875682998376,-0.3858733975335109,trained
26,8,0.0038204227187516628,0.9740998196011765,0.9216978781746856,-0.052401941426490906,trained
26,9,0.006781919649796443,2.089427148937549,2.3163931103266386,0.22696596138908953,trained
27,0,0.03354720836535299,0.9333258297343584,1.0896899809714964,0.15636415123713798,trained
27,1,0.005639737793834088,1.5372581224477981,1.3344904729781468,-0.2027676494696513,trained
27,2,0.016829263438508213,0.9302459069602583,0.8953297719920852,-0.03491613496817314,trained
27,3,0.019378917871666512,1.426882990682391,1.1286167197187178,-0.2982662709636732,trained
27,4,0.019030473864061315,2.354619225234722,2.4504975323808935,0.09587830714617152,trained
27,5,0.007072539303509401,0.7967989844523586,1.3439608995989474,0.5471619151465887,trained
27,6,0.0039037069992574613,1.2027820584912823,1.263465698292588,0.060683639801305755,trained
27,7,0.024357475522491123,0.8869426777109138,0.8764277442178,-0.010514933493113832,trained
27,8,0.0011690947953607589,1.3454410280169993,1.3626932209679914,0.017252192950992118,trained
27,9,0.005133314969678553,1.3086985009892929,1.343692989668996,0.03499448867970312,trained
28,0,0.009355402990673,1.1682085074006057,1.1717958846801186,0.003587377279512971,trained
28,1,0.00855836015137923,1.4306120309050852,1.6833272781521726,0.2527152472470875,trained
28,2,0.022390409560675784,1.9684947685452874,1.742221403931249,-0.22627336461403846,trained
28,3,0.002931006825623278,1.0400063512404105,1.4614443639060435,0.42143801266563297,trained
28,4,0.011811971332214066,1.1615379461467388,1.1959748494140987,0.03443690326735993,trained
28,5,0.01971893484993857,1.039509342451626,1.2926399748402084,0.25313063238858247,trained
28,6,0.007271077631387457,0.9889641312932939,1.7275977997707774,0.7386336684774836,trained
28,7,0.019180268530157446,1.350739398613113,1.4670889968752796,0.11634959826216651,trained
28,8,0.004170429429112277,1.0688685188725988,1.0923239209344375,0.023455402061838715,trained
28,9,0.006936247062514556,1.130335458931289,1.7033884980446166,0.5730530391133275,trained
29,0,0.008756181522904055,2.0475733585931066,1.9819393307299833,-0.06563402786312333,trained
29,1,0.008197325850514636,1.1830444881922486,1.660798497586037,0.4777540093937884,trained
29,2,0.009088640831477464,1.3811840706158471,1.0314861543936642,-0.34969791622218294,trained
29,3,0.019299552066669334,0.96218566117208,1.4539131896471824,0.49172752847510237,trained
29,4,0.007919891603092033,0.9398857803833399,2.553249065158642,1.613363284775302,trained
29,5,0.0026677806043833296,1.2600013137649775,1.3846329449688242,0.12463163120384668,trained
29,6,0.00794571716337189,1.8044784641818756,1.750478512847965,-0.05399995133391067,trained
29,7,0.023833982032537504,1.4345300019369671,1.5518732934617954,0.11734329152482825,trained
29,8,0.008785467317102447,1.5236944247057436,1.5932573941632036,0.06956296945745999,trained
29,9,0.007209826063720781,1.9725648968883016,2.8282814087055703,0.8557165118172687,trained
30,0,0.007384482846675644,1.1180929572421445,1.089431016182164,-0.028661941059980434,trained
30,1,0.006062458898874495,1.1199123992673863,1.1106037785249434,-0.009308620742442875,trained
30,2,0.012589119216991906,1.2500364268116184,1.4569553432733915,0.20691891646177307,trained
30,3,0.006737286750910149,1.1656580646658885,1.3474983971215726,0.1818403324556841,trained
30,4,0.009499367174434684,1.2259535466264255,1.296690337138354,0.0707367905119285,trained
30,5,0.028776850822882616,1.2087568161031532,1.2414312044636346,0.03267438836048142,trained
30,6,0.006039151379519672,1.0510229863767695,1.1207369461493963,0.06971395977262684,trained
30,7,0.013016877121378237,0.948469789716985,1.2583917551789,0.30992196546191486,trained
30,8,0.006299964512326756,1.3613714939185901,1.583758592381125,0.2223870984625349,trained
30,9,0.01129633333178326,1.123650181763189,1.5359520780571834,0.4123018962939944,trained
