seed,episode,condition,shared_partition_signature,shared_partition_n1,shared_partition_n2,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g
3,6,coupled,"A[2,3,5,6]|B[0,1,4,7,8,9,10,11]",4,8,1.9164506031061752,0.7704169982154192,1.062065058565861,0.030080576312000007
3,6,default,"A[2,3,5,6]|B[0,1,4,7,8,9,10,11]",4,8,1.768097806013224,-0.4553557471302767,2.171806879532789,0.07504810566089981
3,7,coupled,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,1.6673661839783973,1.1608307053738343,0.4791775990852496,0.016151190645995905
3,7,default,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,1.8732286262772098,0.22641315539529128,1.6148249794081624,0.04166761164257471
3,8,coupled,"A[2,5]|B[0,1,3,4,6,7,8,9,10,11]",2,10,1.777741027734095,1.2226742657265035,0.5149297686568701,0.014128589565511218
3,8,default,"A[2,5]|B[0,1,3,4,6,7,8,9,10,11]",2,10,1.666164401434155,0.6614843246361746,0.9327301960052019,0.09619650417529968
3,9,coupled,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,2.182056360368418,1.5226540807097626,0.604146680385031,0.05857319233550773
3,9,default,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,2.225441003490322,0.9034554696479318,1.300399845740036,0.034627469269435274
4,0,coupled,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.1345817758620633,-0.30024989861132934,2.345778510816621,0.04223867957241678
4,0,default,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,1.854229227993681,-0.08941708333295129,1.886367996420321,0.03872746850903219
4,1,coupled,"A[3,4,7,9,10]|B[0,1,2,5,6,8,11]",5,7,2.2839890511780077,-1.1088672582180372,3.3044522727235295,0.09451042710217239
4,1,default,"A[3,4,7,9,10]|B[0,1,2,5,6,8,11]",5,7,2.3138194442398023,-0.6559748968251409,2.9692410461080483,0.05881448196166916
4,2,coupled,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.065840961412771,-0.9898179851577673,3.0397563309318487,0.09907702565345278
4,2,default,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.1645512839502095,-0.6253125825791348,2.7832114991725847,0.05519988822698729
4,3,coupled,"A[3,4,6,9,10]|B[0,1,2,5,7,8,11]",5,7,1.7874043633094137,-0.42755172832191635,2.160827144584564,0.15777738716410328
4,3,default,"A[3,4,6,9,10]|B[0,1,2,5,7,8,11]",5,7,2.3587296909064617,-0.5849519056032633,2.7964365886014866,0.08322244622893926
4,4,coupled,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.496634360578044,-0.27832820344394715,2.6286817706127286,0.09650003445652833
4,4,default,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.103274799550543,-0.6876932742746567,2.7099596860982467,0.03739938906710183
4,5,coupled,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.032625292013953,-0.2273147330452412,2.186615681608293,0.0657501423521798
4,5,default,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.432688415891438,-0.6184709168657507,2.973467001618265,0.055946370650184596
4,6,coupled,"A[2,5,6,8,11]|B[0,1,3,4,7,9,10]",5,7,1.935896510124468,-0.6722077983573449,2.661019355619522,0.03712614602621467
4,6,default,"A[2,5,6,8,11]|B[0,1,3,4,7,9,10]",5,7,2.4556528652344607,-0.24251185919301932,2.590302948013837,0.09917889283831838
4,7,coupled,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.285742063760586,-1.265073159159817,3.508095419385853,0.12407043810126872
4,7,default,"A[1,2,5,6,7,8,11]|B[0,3,4,9,10]",7,5,2.218227289740117,-0.30805070284383973,2.3880740055232232,0.052010767342382636
4,8,coupled,"A[1,2,5,7,8,11]|B[0,3,4,6,9,10]",6,6,3.2104110491194713,-0.9201011732990292,3.8456615633434534,0.3219713378228053
4,8,default,"A[1,2,5,7,8,11]|B[0,3,4,6,9,10]",6,6,1.7895861124645762,-1.2201896887702341,2.9867366144563907,0.0993893198237541
4,9,coupled,"A[1,2,5,6,8,10,11]|B[0,3,4,7,9]",7,5,2.1188407296521876,-0.5756153913274087,2.571992863429146,0.1229939166788585
4,9,default,"A[1,2,5,6,8,10,11]|B[0,3,4,7,9]",7,5,2.094248015814429,0.014423984668321843,2.095499185700651,0.03376017876929149
5,0,coupled,"A[1,2,3,4,5,8,9,10,11]|B[0,6,7]",9,3,2.520380039071566,0.3244134431946808,2.1209642378369065,0.04024057347531218
5,0,default,"A[1,2,3,4,5,8,9,10,11]|B[0,6,7]",9,3,1.92519234750492,0.2664805205457128,1.6219695054794245,0.061924375837429046
5,1,coupled,"A[1,2,3,7,8,9,10,11]|B[0,4,5,6]",8,4,1.9636720704793151,0.9061422031308557,0.9113320587238121,0.11864692371871377
5,1,default,"A[1,2,3,7,8,9,10,11]|B[0,4,5,6]",8,4,2.5703154780587116,1.0946002209376262,1.3916240747159567,0.049997420302993256
5,2,coupled,"A[7,9]|B[0,1,2,3,4,5,6,8,10,11]",2,10,2.1275711872012453,-0.4413826188518195,2.5114126531703365,0.05075944811600719
5,2,default,"A[7,9]|B[0,1,2,3,4,5,6,8,10,11]",2,10,1.9601351540331844,0.7290023905083598,1.2096453048279336,0.05287872939633931
5,3,coupled,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,1.720835453525833,-0.460098220409769,2.039334635131751,0.16520599503777467
5,3,default,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,2.322493223444498,-0.39602604356144777,2.653319313130365,0.09683464682473275
5,4,coupled,"A[1,2,3,5,6,8,9,10,11]|B[0,4,7]",9,3,2.9231939218375382,-0.93098241538355,3.5874088091887697,0.34271126150223896
5,4,default,"A[1,2,3,5,6,8,9,10,11]|B[0,4,7]",9,3,2.462654664639695,0.25988200807313255,2.1116185464138657,0.2406647043565835
5,5,coupled,"A[3,7,8,9,10]|B[0,1,2,4,5,6,11]",5,7,2.5194204772729076,3.338940365704701e-05,2.3551561200206517,0.12011666952992928
5,5,default,"A[3,7,8,9,10]|B[0,1,2,4,5,6,11]",5,7,2.3081714130085014,-0.9846665194664102,3.153708760240565,0.04368420130208239
5,6,coupled,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,2.098183453336564,0.1533325703727204,1.8863953488947511,0.11727354929344114
5,6,default,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,2.6128174491986282,0.705469900446297,1.7625565797271119,0.14781262217659163
5,7,coupled,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,2.3825901141264634,0.03229712484118785,2.239793959612707,0.11635609176021044
5,7,default,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,2.001651917391881,-0.10293034932651413,1.9822492932842823,0.0750625627000221
5,8,coupled,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,1.9783652579827056,0.5282909015120878,1.455317405902719,-0.05821881406415641
5,8,default,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,1.8392355358532004,0.29705297265924635,1.4713540372209557,0.06595587777077205
5,9,coupled,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,2.0609716512065317,0.6205112581471948,1.31296578535393,0.1300114147360678
5,9,default,"A[1,7,9]|B[0,2,3,4,5,6,8,10,11]",3,9,2.6212234049348333,0.6120593303352102,1.859068263853002,0.0532880950289506
6,0,coupled,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,2.1301455042543123,-0.46939339717453077,2.570653305568606,0.0437280747884754
6,0,default,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,1.89178513325197,-0.8945136814232928,2.812731226663028,0.08326267387729613
6,1,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,2.237474548014994,0.12374471768175521,2.0367722365475736,0.20127619686695863
6,1,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.5416008827703167,-0.9658593854620929,2.5837284055491545,0.028293862337098075
6,2,coupled,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,1.8624971132312989,-0.595910339872999,2.465346544423719,0.048192702663292675
6,2,default,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,2.1057175416215483,-1.0510115733643541,3.1651084474468965,0.13736244693112099
6,3,coupled,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,2.0664811149202116,-1.0206405658068105,2.9985634549576847,0.0967570085283842
6,3,default,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,1.4895701580173668,-0.5763828018139847,2.145043573859919,0.08032939285904561
6,4,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.602019260571211,-0.5168069246914233,1.9775921467301951,0.06860027506092536
6,4,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.621805760760211,-1.0538980702102454,2.6231433833712563,0.08629907158329186
6,5,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.9007161498687477,-0.17763929527035227,1.9713161009822588,0.10353266545832152
6,5,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.7458308698404186,-1.2529347164199072,3.0177853857014556,0.11911185356354537
6,6,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.7277916938234492,-0.482256426610963,2.1439852404452675,0.0794521833825379
6,6,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.9353649965984527,-1.0757585932142062,2.992954733198736,0.07754295510342635
6,7,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.4193297686343853,-0.10470685460379237,1.4589395052294867,0.1490306013693009
6,7,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.7558356994189441,-1.101966319203255,2.810996941689132,0.02390038135375705
6,8,coupled,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,1.6321305188507504,-0.5994377187609223,2.1503612469656934,0.03252335516899829
6,8,default,"A[4,6,7,11]|B[0,1,2,3,5,8,9,10]",4,8,1.763676107011741,-1.0590772860727662,2.861778946656967,0.041453327642678284
6,9,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,2.0614126348627115,0.2967783447465333,1.4652401328132472,0.10761005798073198
6,9,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.3803625126471584,-0.8731722288858177,2.2617214871321796,0.08206094029228317
7,0,coupled,"A[3,5,6,9]|B[0,1,2,4,7,8,10,11]",4,8,2.53866039312142,-0.08080527544837057,2.5412677819336595,0.04179836317789887
7,0,default,"A[3,5,6,9]|B[0,1,2,4,7,8,10,11]",4,8,2.0454261185123506,0.5201143732162716,1.3822524025840384,0.08091932070907448
7,1,coupled,"A[1,11]|B[0,2,3,4,5,6,7,8,9,10]",2,10,2.3594718257686,0.4502177333520456,1.8433819898805064,0.03696825200212425
7,1,default,"A[1,11]|B[0,2,3,4,5,6,7,8,9,10]",2,10,2.1753665475809907,1.0375785015022387,1.1622993751766322,0.06381211434435596
7,2,coupled,"A[5,9]|B[0,1,2,3,4,6,7,8,10,11]",2,10,2.688566305876564,-0.12387372954281872,2.7666094402234105,0.029598703780413516
7,2,default,"A[5,9]|B[0,1,2,3,4,6,7,8,10,11]",2,10,1.609991101121536,1.1081596025636022,0.3954450654494228,0.07712525720126351
7,3,coupled,"A[1,3,5,6,9]|B[0,2,4,7,8,10,11]",5,7,2.1158997139953963,-0.5691816892412502,2.5907124623096536,0.03016964115189813
7,3,default,"A[1,3,5,6,9]|B[0,2,4,7,8,10,11]",5,7,1.7977070956510546,0.2154325316411141,1.4448096459993072,0.05640024714237135
7,4,coupled,"A[1,5,9,10]|B[0,2,3,4,6,7,8,11]",4,8,2.3939744334978217,-1.3083070948678355,3.6389549777779138,0.030443412225926725
7,4,default,"A[1,5,9,10]|B[0,2,3,4,6,7,8,11]",4,8,1.5601185985112822,-0.03703510890602946,1.506230667763775,0.04287442091870464
7,5,coupled,"A[3,6]|B[0,1,2,4,5,7,8,9,10,11]",2,10,2.473726852949884,-0.16887004225533353,2.5977133831970205,0.16326088807177264
7,5,default,"A[3,6]|B[0,1,2,4,5,7,8,9,10,11]",2,10,1.4874573455271247,0.4445852683743281,1.0058154759203672,0.04897578754250054
7,6,coupled,"A[1,3,5,6,10]|B[0,2,4,7,8,9,11]",5,7,1.5598656575733814,0.04074422933941202,1.4131612518477765,0.038570461369210385
7,6,default,"A[1,3,5,6,10]|B[0,2,4,7,8,9,11]",5,7,1.7026908651686457,0.2421269541307689,1.3309311189100808,0.07306654338468066
7,7,coupled,"A[1,9,10]|B[0,2,3,4,5,6,7,8,11]",3,9,2.257590245012191,-1.2402576712363658,3.5127472350427706,0.0928401969749677
7,7,default,"A[1,9,10]|B[0,2,3,4,5,6,7,8,11]",3,9,2.470116866280401,0.15356594745328866,2.145375310754785,0.09861830753247469
7,8,coupled,"A[3,5,6,9]|B[0,1,2,4,7,8,10,11]",4,8,2.417380411031317,-0.8744180867029474,3.259242790111115,0.16964964840688923
7,8,default,"A[3,5,6,9]|B[0,1,2,4,7,8,10,11]",4,8,1.9527955094846747,-0.2167583171424905,1.9553010035975678,0.13009377163280422
7,9,coupled,"A[3,5,6,10]|B[0,1,2,4,7,8,9,11]",4,8,2.8916545847357593,0.9190005148016347,1.9128643011208448,0.02028493129994202
7,9,default,"A[3,5,6,10]|B[0,1,2,4,7,8,9,11]",4,8,1.6640038382405034,0.5337782254317567,1.0527308883378945,0.052468672913640324
8,0,coupled,"A[1,4,5]|B[0,2,3,6,7,8,9,10,11]",3,9,2.025510126186523,0.7151668829819497,1.321670484720371,0.10424130921706753
8,0,default,"A[1,4,5]|B[0,2,3,6,7,8,9,10,11]",3,9,2.1607864168305952,0.3281734221020276,1.761713371915667,0.03869787421050197
8,1,coupled,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,1.48586966022195,0.5457258314995133,0.9798288900857446,0.01476489961146199
8,1,default,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",1,11,2.2362159193695135,0.43543843710469066,1.6190074216062458,0.15686495405745982
8,2,coupled,"A[1,4]|B[0,2,3,5,6,7,8,9,10,11]",2,10,2.665594245782766,1.1692457371348857,1.4405711911314316,0.05782152957228348
8,2,default,"A[1,4]|B[0,2,3,5,6,7,8,9,10,11]",2,10,2.6835573939466606,1.819031909311029,0.8828606582398508,0.017556554407075486
8,3,coupled,"A[1,4,5]|B[0,2,3,6,7,8,9,10,11]",3,9,2.2046279058999194,0.8152442091210759,1.340618861748113,0.12040876242734944
8,3,default,"A[1,4,5]|B[0,2,3,6,7,8,9,10,11]",3,9,3.033562795261185,1.8267167954513344,1.1522290118806318,0.03568795075653308
8,4,coupled,"A[1,5,8]|B[0,2,3,4,6,7,9,10,11]",3,9,2.48552299742986,-0.9374702197853457,3.3111705665742774,0.3344464687604214
8,4,default,"A[1,5,8]|B[0,2,3,4,6,7,9,10,11]",3,9,1.2784164971549954,0.06397883383393355,1.2330035327227993,0.11916670288243836
8,5,coupled,"A[1,4,5,8,9]|B[0,2,3,6,7,10,11]",5,7,2.1092563883262896,-0.2278652047523657,2.2568033674184185,0.08396512848992765
8,5,default,"A[1,4,5,8,9]|B[0,2,3,6,7,10,11]",5,7,1.687189483120513,-0.8729110266103399,2.538486335100875,0.04353849582463609
8,6,coupled,"A[1,4,8]|B[0,2,3,5,6,7,9,10,11]",3,9,2.4062383318557368,-0.23397619566140104,2.628853288737293,0.13247818679257606
8,6,default,"A[1,4,8]|B[0,2,3,5,6,7,9,10,11]",3,9,2.4706131602645987,0.6937482361610172,1.7082346703638311,0.053123802021069366
8,7,coupled,"A[1,4]|B[0,2,3,5,6,7,8,9,10,11]",2,10,2.2079702119424223,0.2919042945625474,1.7329985271450465,0.08312128121437512
8,7,default,"A[1,4]|B[0,2,3,5,6,7,8,9,10,11]",2,10,2.0015267071145884,0.9789849461858631,1.0036638866660186,0.041465750559961156
8,8,coupled,"A[1,4,5,8,9]|B[0,2,3,6,7,10,11]",5,7,2.0872955951369954,-0.4924518525464343,2.543561772638509,0.08833802243765199
8,8,default,"A[1,4,5,8,9]|B[0,2,3,6,7,10,11]",5,7,1.3708514087800003,-0.7110466242801392,2.0427799323254403,0.07580870208484392
8,9,coupled,"A[1,4,5,9]|B[0,2,3,6,7,8,10,11]",4,8,2.4539215880368355,0.8757384282042393,1.5192876473061334,0.10231929712480414
8,9,default,"A[1,4,5,9]|B[0,2,3,6,7,8,10,11]",4,8,2.9286034048988565,0.8383703243554748,2.075312374747429,0.023286067031239144
9,0,coupled,"A[1,3]|B[0,2,4,5,6,7,8,9,10,11]",2,10,2.3397555198272175,0.19341301516013143,1.8281059739327976,0.43022083339936046
9,0,default,"A[1,3]|B[0,2,4,5,6,7,8,9,10,11]",2,10,3.4062388124673,0.6276515515230505,2.7549815087706557,0.07680593570567029
