seed,episode,signature_default,signature_coupled,partition_mismatch_fraction,partition_agreement,exact_partition_match
17,8,"A[1,5,7,9]|B[0,2,3,4,6,8,10,11]","A[1,3,6,9]|B[0,2,4,5,7,8,10,11]",0.3333333333333333,0.6666666666666667,False
17,9,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]","A[3,6,9]|B[0,1,2,4,5,7,8,10,11]",0.3333333333333333,0.6666666666666667,False
18,0,"A[4,9]|B[0,1,2,3,5,6,7,8,10,11]","A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",0.5,0.5,False
18,1,"A[4,9]|B[0,1,2,3,5,6,7,8,10,11]","A[1,2,4,9]|B[0,3,5,6,7,8,10,11]",0.16666666666666666,0.8333333333333334,False
18,2,"A[2,5,6,7,8,10]|B[0,1,3,4,9,11]","A[5,8,10,11]|B[0,1,2,3,4,6,7,9]",0.3333333333333333,0.6666666666666667,False
18,3,"A[3,4]|B[0,1,2,5,6,7,8,9,10,11]","A[3,4,9]|B[0,1,2,5,6,7,8,10,11]",0.08333333333333333,0.9166666666666666,False
18,4,"A[2,5,6,7,8,10]|B[0,1,3,4,9,11]","A[1,2,3,6,7,11]|B[0,4,5,8,9,10]",0.5,0.5,False
18,5,"A[1,3,4,9,11]|B[0,2,5,6,7,8,10]","A[5,8,10]|B[0,1,2,3,4,6,7,9,11]",0.3333333333333333,0.6666666666666667,False
18,6,"A[3,4,7,9,11]|B[0,1,2,5,6,8,10]","A[5,8,10]|B[0,1,2,3,4,6,7,9,11]",0.3333333333333333,0.6666666666666667,False
18,7,"A[3,4,6,9,11]|B[0,1,2,5,7,8,10]","A[2,3,4,7,11]|B[0,1,5,6,8,9,10]",0.3333333333333333,0.6666666666666667,False
18,8,"A[1,3,4,7,9]|B[0,2,5,6,8,10,11]","A[2]|B[0,1,3,4,5,6,7,8,9,10,11]",0.5,0.5,False
18,9,"A[7,11]|B[0,1,2,3,4,5,6,8,9,10]","A[2,9]|B[0,1,3,4,5,6,7,8,10,11]",0.3333333333333333,0.6666666666666667,False
19,0,"A[2,4,5,7,9]|B[0,1,3,6,8,10,11]","A[1,4,5,6,9,11]|B[0,2,3,7,8,10]",0.4166666666666667,0.5833333333333333,False
19,1,"A[1,3,5,7,8,9,11]|B[0,2,4,6,10]","A[2,3,5,7,10]|B[0,1,4,6,8,9,11]",0.5,0.5,False
19,2,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11]","A[1,4,5,9,11]|B[0,2,3,6,7,8,10]",0.5,0.5,False
19,3,"A[1,5,7,9,11]|B[0,2,3,4,6,8,10]","A[2,3,7,10]|B[0,1,4,5,6,8,9,11]",0.4166666666666667,0.5833333333333333,False
19,4,"A[1,2,4,5,7,9]|B[0,3,6,8,10,11]","A[1,3,4,5,6,9,11]|B[0,2,7,8,10]",0.4166666666666667,0.5833333333333333,False
19,5,"A[1,4,5,7,9]|B[0,2,3,6,8,10,11]","A[1,5,6,9,11]|B[0,2,3,4,7,8,10]",0.3333333333333333,0.6666666666666667,False
19,6,"A[1,2,4,5,7,9,11]|B[0,3,6,8,10]","A[2,3,7,10,11]|B[0,1,4,5,6,8,9]",0.5,0.5,False
19,7,"A[1,3,4,5,7,9,11]|B[0,2,6,8,10]","A[1,3,5,9,11]|B[0,2,4,6,7,8,10]",0.16666666666666666,0.8333333333333334,False
19,8,"A[3,11]|B[0,1,2,4,5,6,7,8,9,10]","A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",0.25,0.75,False
19,9,"A[1,3,4,5,11]|B[0,2,6,7,8,9,10]","A[5]|B[0,1,2,3,4,6,7,8,9,10,11]",0.3333333333333333,0.6666666666666667,False
20,0,"A[2,3,4,6,9,10]|B[0,1,5,7,8,11]","A[3,4,7,10,11]|B[0,1,2,5,6,8,9]",0.4166666666666667,0.5833333333333333,False
20,1,"A[1,2,3,4,5,6,7,8,9,10]|B[0,11]","A[3,4,7,10,11]|B[0,1,2,5,6,8,9]",0.4166666666666667,0.5833333333333333,False
20,2,"A[2,3,4,7,9]|B[0,1,5,6,8,10,11]","A[4,7]|B[0,1,2,3,5,6,8,9,10,11]",0.25,0.75,False
20,3,"A[2,3,4,9]|B[0,1,5,6,7,8,10,11]","A[2,3,10,11]|B[0,1,4,5,6,7,8,9]",0.3333333333333333,0.6666666666666667,False
20,4,"A[2,3,4,9,11]|B[0,1,5,6,7,8,10]","A[1,2,3,5,7,8,10,11]|B[0,4,6,9]",0.4166666666666667,0.5833333333333333,False
20,5,"A[2,3,4,9]|B[0,1,5,6,7,8,10,11]","A[1,2,3,5,7,8,10]|B[0,4,6,9,11]",0.4166666666666667,0.5833333333333333,False
20,6,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]","A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",0.3333333333333333,0.6666666666666667,False
20,7,"A[2,3,4,6,9,10]|B[0,1,5,7,8,11]","A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
20,8,"A[2,3,4,9]|B[0,1,5,6,7,8,10,11]","A[1,2,3,4,5,7,8,10]|B[0,6,9,11]",0.5,0.5,False
20,9,"A[2,3,4,7,9]|B[0,1,5,6,8,10,11]","A[3,4,7,10,11]|B[0,1,2,5,6,8,9]",0.3333333333333333,0.6666666666666667,False
21,0,"A[4,9,10]|B[0,1,2,3,5,6,7,8,11]","A[4,6,11]|B[0,1,2,3,5,7,8,9,10]",0.3333333333333333,0.6666666666666667,False
21,1,"A[3,4,10]|B[0,1,2,5,6,7,8,9,11]","A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",0.25,0.75,False
21,2,"A[1,4,10,11]|B[0,2,3,5,6,7,8,9]","A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",0.3333333333333333,0.6666666666666667,False
21,3,"A[3,5,6,8,11]|B[0,1,2,4,7,9,10]","A[4,6,9,10]|B[0,1,2,3,5,7,8,11]",0.4166666666666667,0.5833333333333333,False
21,4,"A[9]|B[0,1,2,3,4,5,6,7,8,10,11]","A[3,4,9,11]|B[0,1,2,5,6,7,8,10]",0.25,0.75,False
21,5,"A[6]|B[0,1,2,3,4,5,7,8,9,10,11]","A[3,11]|B[0,1,2,4,5,6,7,8,9,10]",0.25,0.75,False
21,6,"A[6]|B[0,1,2,3,4,5,7,8,9,10,11]","A[4,6,9,10,11]|B[0,1,2,3,5,7,8]",0.3333333333333333,0.6666666666666667,False
21,7,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]","A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",0.4166666666666667,0.5833333333333333,False
21,8,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]","A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",0.4166666666666667,0.5833333333333333,False
21,9,"A[4,5,9,11]|B[0,1,2,3,6,7,8,10]","A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",0.3333333333333333,0.6666666666666667,False
22,0,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]","A[1,2,6,8,9,10]|B[0,3,4,5,7,11]",0.4166666666666667,0.5833333333333333,False
22,1,"A[1,3,4,5,6,7,8,9,11]|B[0,2,10]","A[1,2,6,8,9,10,11]|B[0,3,4,5,7]",0.5,0.5,False
22,2,"A[2,10,11]|B[0,1,3,4,5,6,7,8,9]","A[2,6,8,9,10]|B[0,1,3,4,5,7,11]",0.3333333333333333,0.6666666666666667,False
22,3,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]","A[1,6,8,9,10,11]|B[0,2,3,4,5,7]",0.5,0.5,False
22,4,"A[2,3,7,8,9,10,11]|B[0,1,4,5,6]","A[1,2,6,8,9,10]|B[0,3,4,5,7,11]",0.4166666666666667,0.5833333333333333,False
22,5,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]","A[2,10,11]|B[0,1,3,4,5,6,7,8,9]",0.08333333333333333,0.9166666666666666,False
22,6,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]","A[2,9,11]|B[0,1,3,4,5,6,7,8,10]",0.25,0.75,False
22,7,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]","A[1,6,11]|B[0,2,3,4,5,7,8,9,10]",0.3333333333333333,0.6666666666666667,False
22,8,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]","A[1,2,6,8,9,10]|B[0,3,4,5,7,11]",0.4166666666666667,0.5833333333333333,False
22,9,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]","A[6,8,9,10,11]|B[0,1,2,3,4,5,7]",0.3333333333333333,0.6666666666666667,False
23,0,"A[1,3,4,5,6,7,8,9]|B[0,2,10,11]","A[3,8,10]|B[0,1,2,4,5,6,7,9,11]",0.4166666666666667,0.5833333333333333,False
23,1,"A[1,10,11]|B[0,2,3,4,5,6,7,8,9]","A[3,4,5,8,9,10]|B[0,1,2,6,7,11]",0.4166666666666667,0.5833333333333333,False
23,2,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]","A[3,5,9,10]|B[0,1,2,4,6,7,8,11]",0.3333333333333333,0.6666666666666667,False
23,3,"A[2,10,11]|B[0,1,3,4,5,6,7,8,9]","A[2,3,4,5,8,9,10]|B[0,1,6,7,11]",0.5,0.5,False
23,4,"A[3,5,6,7,8]|B[0,1,2,4,9,10,11]","A[4,5,6,7,8,9]|B[0,1,2,3,10,11]",0.25,0.75,False
23,5,"A[2,11]|B[0,1,3,4,5,6,7,8,9,10]","A[3,6,7,8,10]|B[0,1,2,4,5,9,11]",0.4166666666666667,0.5833333333333333,False
23,6,"A[1,3,5,6,7,8]|B[0,2,4,9,10,11]","A[5,8,9]|B[0,1,2,3,4,6,7,10,11]",0.4166666666666667,0.5833333333333333,False
23,7,"A[2,3,5,6,7,8,11]|B[0,1,4,9,10]","A[2]|B[0,1,3,4,5,6,7,8,9,10,11]",0.5,0.5,False
23,8,"A[2,10,11]|B[0,1,3,4,5,6,7,8,9]","A[4,5,8,9,10]|B[0,1,2,3,6,7,11]",0.5,0.5,False
23,9,"A[2,3,4,7,8,9,10,11]|B[0,1,5,6]","A[3,4,5,8,9]|B[0,1,2,6,7,10,11]",0.4166666666666667,0.5833333333333333,False
24,0,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]","A[1,2,4,6,9,10]|B[0,3,5,7,8,11]",0.4166666666666667,0.5833333333333333,False
24,1,"A[1,7,8,10,11]|B[0,2,3,4,5,6,9]","A[1,2,4,6,7,9,10]|B[0,3,5,8,11]",0.5,0.5,False
24,2,"A[2,4,5,7,11]|B[0,1,3,6,8,9,10]","A[6,10]|B[0,1,2,3,4,5,7,8,9,11]",0.4166666666666667,0.5833333333333333,False
24,3,"A[1,2,4,5,6,8,9,10]|B[0,3,7,11]","A[1,2,3,4,7,8,9,11]|B[0,5,6,10]",0.5,0.5,False
24,4,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]","A[1,2,3,4,7,8,9,11]|B[0,5,6,10]",0.4166666666666667,0.5833333333333333,False
24,5,"A[1,6,8,9,10,11]|B[0,2,3,4,5,7]","A[1,2,4,5,7,9]|B[0,3,6,8,10,11]",0.3333333333333333,0.6666666666666667,False
24,6,"A[2,3,4,5,7]|B[0,1,6,8,9,10,11]","A[1,2,4,6,7,9]|B[0,3,5,8,10,11]",0.4166666666666667,0.5833333333333333,False
24,7,"A[3,11]|B[0,1,2,4,5,6,7,8,9,10]","A[1,2,3,4,6,7,9,10]|B[0,5,8,11]",0.3333333333333333,0.6666666666666667,False
24,8,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]","A[1,2,4,5,6,7,8,9,10,11]|B[0,3]",0.16666666666666666,0.8333333333333334,False
24,9,"A[1,4,9,10]|B[0,2,3,5,6,7,8,11]","A[1,2,4,7,8,9,11]|B[0,3,5,6,10]",0.4166666666666667,0.5833333333333333,False
25,0,"A[1,2,5,6,8]|B[0,3,4,7,9,10,11]","A[3,6]|B[0,1,2,4,5,7,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
25,1,"A[2,6]|B[0,1,3,4,5,7,8,9,10,11]","A[1,2,4,6,7,8,9,10]|B[0,3,5,11]",0.5,0.5,False
25,2,"A[2,3,4,6,7]|B[0,1,5,8,9,10,11]","A[1,2,4,7,8,9,10]|B[0,3,5,6,11]",0.5,0.5,False
25,3,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]","A[1,2,3,4,6,7,8,9,10,11]|B[0,5]",0.25,0.75,False
25,4,"A[2,3,4,6,7,9]|B[0,1,5,8,10,11]","A[1,2,3,4,6,7,8,9,10,11]|B[0,5]",0.3333333333333333,0.6666666666666667,False
25,5,"A[2,3,6,7,11]|B[0,1,4,5,8,9,10]","A[1,2,3,4,6,7,8,9,10,11]|B[0,5]",0.4166666666666667,0.5833333333333333,False
25,6,"A[1,2,5]|B[0,3,4,6,7,8,9,10,11]","A[1,2,4,7,8,9,10,11]|B[0,3,5,6]",0.4166666666666667,0.5833333333333333,False
25,7,"A[1,3,5,9]|B[0,2,4,6,7,8,10,11]","A[1,2,3,7,8,9,10,11]|B[0,4,5,6]",0.5,0.5,False
25,8,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11]","A[1,2,3,4,6,7,8,9,10,11]|B[0,5]",0.25,0.75,False
25,9,"A[5,8,9,10,11]|B[0,1,2,3,4,6,7]","A[1,2,4,5,6,7,8,9,10]|B[0,3,11]",0.5,0.5,False
26,0,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[2,3,4,6,7,8,9,10,11]|B[0,1,5]",0.4166666666666667,0.5833333333333333,False
26,1,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[4,6,7,8,9,10,11]|B[0,1,2,3,5]",0.25,0.75,False
26,2,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[1,2,3]|B[0,4,5,6,7,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
26,3,"A[1,2,3,5,6,8,9]|B[0,4,7,10,11]","A[2,3,4,7,10,11]|B[0,1,5,6,8,9]",0.25,0.75,False
26,4,"A[2,6]|B[0,1,3,4,5,7,8,9,10,11]","A[1,3]|B[0,2,4,5,6,7,8,9,10,11]",0.3333333333333333,0.6666666666666667,False
26,5,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[2,3,4,6,7,8,9,10,11]|B[0,1,5]",0.4166666666666667,0.5833333333333333,False
26,6,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[1]|B[0,2,3,4,5,6,7,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
26,7,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]","A[4,6,7,8,9,10,11]|B[0,1,2,3,5]",0.25,0.75,False
26,8,"A[2,3,5,6,8,9]|B[0,1,4,7,10,11]","A[1]|B[0,2,3,4,5,6,7,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
26,9,"A[4,7,10]|B[0,1,2,3,5,6,8,9,11]","A[4,7,9,10,11]|B[0,1,2,3,5,6,8]",0.16666666666666666,0.8333333333333334,False
27,0,"A[2,6,8,11]|B[0,1,3,4,5,7,9,10]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
27,1,"A[1,7,10]|B[0,2,3,4,5,6,8,9,11]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.16666666666666666,0.8333333333333334,False
27,2,"A[1,2,3,4,6,7,10,11]|B[0,5,8,9]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
27,3,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.16666666666666666,0.8333333333333334,False
27,4,"A[2,3,5,6,7,11]|B[0,1,4,8,9,10]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
27,5,"A[2,6,11]|B[0,1,3,4,5,7,8,9,10]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.3333333333333333,0.6666666666666667,False
27,6,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]","A[7,8]|B[0,1,2,3,4,5,6,9,10,11]",0.25,0.75,False
27,7,"A[2,3,6,11]|B[0,1,4,5,7,8,9,10]","A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",0.5,0.5,False
27,8,"A[2,3,6,11]|B[0,1,4,5,7,8,9,10]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.4166666666666667,0.5833333333333333,False
27,9,"A[2,3,4,6,11]|B[0,1,5,7,8,9,10]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.5,0.5,False
28,0,"A[1,2,3,4,5,6,7]|B[0,8,9,10,11]","A[1,3,4,8,9]|B[0,2,5,6,7,10,11]",0.5,0.5,False
28,1,"A[1,2,3,8]|B[0,4,5,6,7,9,10,11]","A[5,7,11]|B[0,1,2,3,4,6,8,9,10]",0.4166666666666667,0.5833333333333333,False
28,2,"A[1,2,3,4,5,6,7,9,11]|B[0,8,10]","A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",0.5,0.5,False
28,3,"A[1,2,3,4,5,6,7,9,11]|B[0,8,10]","A[1,3,4,8,9,11]|B[0,2,5,6,7,10]",0.4166666666666667,0.5833333333333333,False
28,4,"A[1,2,3,4,5,6,7,9,11]|B[0,8,10]","A[2,4,6,7,11]|B[0,1,3,5,8,9,10]",0.3333333333333333,0.6666666666666667,False
28,5,"A[1,2,3,4,5,6,7,9,11]|B[0,8,10]","A[1,2,3,4,8,10]|B[0,5,6,7,9,11]",0.4166666666666667,0.5833333333333333,False
28,6,"A[6,7]|B[0,1,2,3,4,5,8,9,10,11]","A[3,8,9]|B[0,1,2,4,5,6,7,10,11]",0.4166666666666667,0.5833333333333333,False
28,7,"A[4,5,6,7,9,11]|B[0,1,2,3,8,10]","A[3,8]|B[0,1,2,4,5,6,7,9,10,11]",0.3333333333333333,0.6666666666666667,False
28,8,"A[1,2,3,4,5,6,7,9,11]|B[0,8,10]","A[1,2,4,5,6,7,10,11]|B[0,3,8,9]",0.25,0.75,False
28,9,"A[1,9,11]|B[0,2,3,4,5,6,7,8,10]","A[1,2,3,4,6,7,8,9,11]|B[0,5,10]",0.5,0.5,False
29,0,"A[1,2,3,5,6,7,8,9,10]|B[0,4,11]","A[1,4,11]|B[0,2,3,5,6,7,8,9,10]",0.16666666666666666,0.8333333333333334,False
29,1,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11]","A[1,4,9,11]|B[0,2,3,5,6,7,8,10]",0.4166666666666667,0.5833333333333333,False
29,2,"A[1,2,6,7,9,10]|B[0,3,4,5,8,11]","A[1,2,3,4,5,9,11]|B[0,6,7,8,10]",0.4166666666666667,0.5833333333333333,False
29,3,"A[2,6,9]|B[0,1,3,4,5,7,8,10,11]","A[1,2,4,5,9,11]|B[0,3,6,7,8,10]",0.4166666666666667,0.5833333333333333,False
29,4,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]","A[1,4,8,9,11]|B[0,2,3,5,6,7,10]",0.3333333333333333,0.6666666666666667,False
29,5,"A[1,5,6,7]|B[0,2,3,4,8,9,10,11]","A[11]|B[0,1,2,3,4,5,6,7,8,9,10]",0.4166666666666667,0.5833333333333333,False
29,6,"A[5,6]|B[0,1,2,3,4,7,8,9,10,11]","A[7,8]|B[0,1,2,3,4,5,6,9,10,11]",0.3333333333333333,0.6666666666666667,False
29,7,"A[2,3,6,8]|B[0,1,4,5,7,9,10,11]","A[7,8,11]|B[0,1,2,3,4,5,6,9,10]",0.4166666666666667,0.5833333333333333,False
29,8,"A[1,2,3,5,6,7,8,9,10,11]|B[0,4]","A[1,2,4,5,9,11]|B[0,3,6,7,8,10]",0.5,0.5,False
29,9,"A[2,4,5,6,7,9,11]|B[0,1,3,8,10]","A[1,4,7,8,9,11]|B[0,2,3,5,6,10]",0.4166666666666667,0.5833333333333333,False
30,0,"A[1,8,10,11]|B[0,2,3,4,5,6,7,9]","A[1,2,4,5,6,8,9,10,11]|B[0,3,7]",0.4166666666666667,0.5833333333333333,False
30,1,"A[2,3,5,8,9,11]|B[0,1,4,6,7,10]","A[2,4,5,6,7,9,10,11]|B[0,1,3,8]",0.5,0.5,False
30,2,"A[1,2,4]|B[0,3,5,6,7,8,9,10,11]","A[1,3,7,8]|B[0,2,4,5,6,9,10,11]",0.4166666666666667,0.5833333333333333,False
30,3,"A[3,4,5,6,7,8,9]|B[0,1,2,10,11]","A[1,3,8]|B[0,2,4,5,6,7,9,10,11]",0.5,0.5,False
30,4,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11]","A[1,3,8]|B[0,2,4,5,6,7,9,10,11]",0.3333333333333333,0.6666666666666667,False
30,5,"A[8]|B[0,1,2,3,4,5,6,7,9,10,11]","A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",0.16666666666666666,0.8333333333333334,False
30,6,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11]","A[1,8]|B[0,2,3,4,5,6,7,9,10,11]",0.25,0.75,False
30,7,"A[2,9]|B[0,1,3,4,5,6,7,8,10,11]","A[1,3,4,8]|B[0,2,5,6,7,9,10,11]",0.5,0.5,False
30,8,"A[1,2,4,6,10]|B[0,3,5,7,8,9,11]","A[2,5,6,10]|B[0,1,3,4,7,8,9,11]",0.25,0.75,False
30,9,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11]","A[2,5,6,9,10]|B[0,1,3,4,7,8,11]",0.3333333333333333,0.6666666666666667,False
