condition,checkpoint,seed,phi_r_g,phi_r_z,phi_r_g_shuffled,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,whole_to_single_sum,whole_to_parts,downward_reconstructed
coupled,48000,24,2.167648938906197,0.01630420284029875,,-0.3672768170550582,2.3749154576134455,0.0654135906754227,0.9973288791111434,0.5253298217610693,0.9131878317194311,1.169412129179431,0.12811208894955,1.2858577353357,-0.3672768170550582,-1.464486153413226,-1.2072314572433207,2.227679323979163,0.12811208894955,2.3749154576134455
coupled,48000,25,2.1777971660618514,0.14242364033480986,,0.3424612742551356,1.6464835121017913,0.0645948879999535,0.2232437001193435,1.285953091723289,0.0456792622459167,1.1811713986201524,0.3906660820982919,0.06819802038567935,0.3424612742551356,-0.43112212725691235,-1.1872596090461198,1.297460763203198,0.3906660820982919,1.6464835121017911
coupled,48000,26,2.207064544735627,0.03957907085789325,,-0.7118127223915134,2.916890707901226,0.06727786961299405,1.1432562750266908,0.7271287392772322,1.1764432339370603,1.4029397858643402,0.07538713750613085,1.65282648375499,-0.7118127223915134,-1.7620892099604817,-1.5127588275454595,2.810569743577755,0.07538713750613085,2.916890707901226
coupled,48000,27,2.471712594875519,0.010825308289287901,,0.7708262886881332,1.6234505349122015,0.010842383648814801,0.01210687465469935,1.6182541202808265,0.0,-4.440892098500626e-16,0.056232006736963006,1.584912505582303,0.7708262886881332,-1.6346908244877325,0.0,1.541175957601796,0.056232006736963006,1.6234505349122015
coupled,48000,28,2.20186861280596,0.08135008971165085,,-0.8804849593154547,2.9282559973975237,0.0785573212501009,1.2040126203676431,0.6021115937422782,1.1641084495739509,1.1004951510954655,0.14133341681469525,1.568348071734205,-0.8804849593154547,-1.8680893433496895,-1.237841334794008,2.6611900280734453,0.14133341681469525,2.9282559973975237
coupled,48000,29,1.6725400611361807,0.0328249250891721,,-0.061315443450252055,1.5813836299540847,0.050086664415442045,0.5575984301140429,0.8006700815695746,0.3411177290356774,0.3009820094962664,0.0597233122284467,1.3049195092089192,-0.061315443450252055,-1.5349429052743981,-0.3421533173334962,1.4485069819493508,0.0597233122284467,1.5813836299540847
coupled,48000,30,2.1900797280691213,0.0314085799183183,,-0.4383571127054884,2.6961048723860213,0.0826648032667769,0.6158334206373994,1.074440635636555,0.9513693520557875,1.0983396586109855,0.18966448304725753,1.4876699311051498,-0.4383571127054884,-1.5748561411261526,-1.3167749013510281,2.3227190578179995,0.18966448304725753,2.696104872386022
default,0,1,2.6282116728642992,0.0201703951702083,,-1.2781097480725072,3.658991295118003,0.0832998012142549,1.2720002643701287,1.163018390291099,2.400569225795956,2.093987465439825,0.1646687388713956,1.3811514824410613,-1.2781097480725072,-1.3923271044726273,-3.413747038527437,3.475138947880887,0.1646687388713956,3.658991295118003
default,0,2,2.6606708756405277,0.02399650584391465,,-0.6637677558542552,3.611796968925412,0.11559285047338065,1.4501658946303115,1.2289574779280925,1.2397533471670283,1.5788134981466184,0.264272959799195,1.9056361250271323,-0.6637677558542552,-2.4147122213740824,-1.927376275690105,3.0895999042652864,0.264272959799195,3.611796968925412
default,0,3,3.446375480580018,0.01645707882335035,,-1.4816476318254868,5.145222221456379,0.0944663489976581,2.5989816699290937,0.6946781304615586,2.250035116474706,2.284845355152224,0.2068940234835086,2.4071590496290534,-1.4816476318254868,-2.901769060038544,-2.5366016081520533,4.646230988551669,0.2068940234835086,5.145222221456379
default,0,4,4.1840030935182275,0.0125258416706189,,-2.2590185825198614,6.6379133572429785,0.043332904414004045,2.8616876087892287,1.0834954766154072,2.5355336220681677,3.3861913980910936,0.13252223766963064,3.6947568536122546,-2.2590185825198614,-3.8091979267152887,-3.451792728991029,6.142282683790037,0.13252223766963064,6.6379133572429785
